18 74
4 5 771762087
5 15 194787878
2 8 940693275
3 18 978345018
3 14 579069321
1 18 45571873
1 7 922235674
2 6 931337457
8 15 193216050
5 8 182133797
2 7 594386131
10 14 492496288
8 12 129718340
6 7 815080178
1 16 925334253
9 13 963709145
10 16 172036740
6 10 899468297
5 13 146853998
6 18 866447407
6 9 257059935
1 5 611417907
13 18 86313795
11 16 982454462
14 16 28508768
15 16 333840891
4 14 224447675
6 16 919294880
6 8 333120187
3 8 688114223
2 17 973571084
17 18 558947960
10 12 625112518
11 12 548767331
4 18 669643469
2 4 913733612
4 6 889259642
1 8 946720365
6 11 710306682
6 17 852235299
10 13 971688182
14 17 887555050
3 7 340960756
9 18 239703371
1 6 125128444
7 11 197406392
2 18 471874046
8 9 297946645
2 12 146158195
9 11 58216826
15 17 197470145
3 9 878798903
1 2 822665187
8 13 280909848
1 11 252993609
11 17 962564329
7 18 511281916
4 11 438619196
8 10 102800389
12 17 670595433
1 9 899157263
9 12 954944469
4 13 822861131
2 9 408093047
4 17 710217107
7 9 916060568
8 17 109883601
13 15 386359257
5 18 876795042
2 11 632565114
7 16 225215541
7 8 228504792
6 15 609381753
4 15 235049271
