170000 91242
1 105817 734249357
2 44344 547465811
3 82389 586701586
3 115439 912741104
6 147723 925454301
9 7946 139003723
9 24177 519471360
9 59827 758879448
10 32090 721081511
10 73227 819296686
10 80040 153022773
11 56871 46632008
12 72537 918109869
12 89241 309212553
12 124328 183261267
12 154739 486762240
13 24142 210848402
13 99960 865579885
14 57088 601382688
14 107731 189903236
15 24978 712495455
16 63366 811599088
17 148670 626867974
18 92915 644652442
19 131350 497102080
19 165876 294042410
20 31544 83750036
20 104207 111184589
21 36505 346793669
22 6635 794414905
22 81505 200932346
22 86641 865398509
23 65435 285680098
24 57863 497962685
24 133112 275122577
25 124128 831415949
26 151590 621927406
27 57462 463919708
27 77461 67299409
27 90270 226290052
34 3022 480622440
34 61721 944559679
35 46875 316864090
36 168993 343708525
37 138982 746738221
39 2610 889561235
39 137755 997944684
40 20613 479938598
40 157581 931708931
41 113669 917037066
44 88511 336809326
46 3461 813766741
46 152769 613317906
47 53897 838190679
48 22316 991403242
49 147586 538500062
50 144855 992975462
51 93315 182922933
52 95534 252463503
52 162382 406091374
53 155154 677359726
54 132597 721730145
56 33196 963932846
56 36663 65526260
56 49456 432156032
61 667 151104795
61 76364 117674430
62 24229 123967778
63 95640 202643539
63 99615 967766954
64 151265 813044441
65 135011 855001584
67 110301 840163459
68 59542 218271317
68 130498 276518716
69 160699 79326234
70 65406 684502288
71 119908 875784042
72 78112 604430795
72 138614 342639005
72 146975 442419423
73 23731 259150266
73 117749 604362122
74 96721 186094910
74 135816 278899512
75 46516 533342491
75 71597 774380069
77 66789 932623107
77 73505 305997382
77 154933 803979493
80 107533 546939497
80 142058 652730551
81 69295 924197786
82 157172 223701622
83 40382 462694089
83 166944 542113898
86 126459 910047401
87 132174 963660718
90 1019 653236698
90 76863 195863791
90 105558 633672521
92 5013 783207283
94 98255 22728407
95 96886 225061981
99 49298 765561400
99 99238 335383599
102 111310 379565597
104 2958 49751695
104 63446 440642965
104 93855 799707213
105 44166 45351344
107 39660 926948260
107 162561 632225637
110 51573 557799103
110 64734 704577973
110 79238 196311679
112 10376 855720463
112 129928 993719675
114 95949 558980854
115 50542 818920775
115 69829 262790880
116 75376 380640761
116 78435 599844193
116 89819 140826601
116 114243 276488329
116 152087 880596919
117 122628 857594505
118 41509 934835857
118 42830 821060508
118 62308 11882677
118 71347 252468259
118 124959 542997045
118 149438 477235474
119 118084 596255225
120 14417 147934859
120 51222 74563850
120 128231 288385223
123 33510 785695757
125 75180 505593661
126 139957 455065356
127 145187 253913596
128 97100 206758780
130 111831 283417436
133 131500 167734907
134 100866 760124373
135 59952 754003800
135 88188 727201838
136 75818 243478616
137 30685 481482201
138 144990 288193975
140 148507 796164509
141 167311 498732269
142 97237 73492085
142 123145 469071921
143 101569 450159800
144 46923 370943554
144 54280 917627257
145 22989 48651364
145 118227 383473712
146 45342 510765736
146 57272 720081561
147 56258 528564849
147 107576 669980891
149 152596 301854002
150 124782 277871597
151 69077 260500860
151 72651 567232565
151 82288 637147191
153 32642 91876977
154 30391 395498543
154 39487 995369178
155 149159 238513618
157 27376 53755526
157 145850 687855415
158 117541 345444109
160 159419 837817954
161 22022 845959279
162 67251 972019142
163 33735 712123701
163 55848 933058826
165 74202 609649877
166 18482 664260624
166 22426 30717530
166 50517 480282162
167 29679 334554948
167 169089 152265166
168 2215 117266604
168 73295 520232452
168 146943 324847276
169 89231 573639870
170 43712 9916925
170 115729 593696496
170 135732 247765984
170 156214 147527968
171 3130 495858754
172 52443 381197864
172 56389 217965082
174 76591 19342906
176 19327 153136149
178 133971 301582885
179 4309 481370997
179 128107 232588502
180 154599 420603190
181 15047 965468448
181 28722 181282162
182 69649 716357055
186 86221 993932037
186 158002 651440538
188 23311 192296820
190 14638 825443399
191 32230 15172874
193 14927 614280916
196 115170 57722180
197 46296 866540740
198 53316 66433902
199 73818 605434711
200 50873 750145421
200 89930 610169615
201 41862 149417855
201 49066 72365934
204 112977 934602848
204 132499 203456259
204 148033 162410544
206 1834 900957095
207 164299 843580850
208 35364 280390404
208 86722 492698774
209 43661 381631318
209 95768 228526554
210 52274 865914485
211 101232 665222764
212 127067 708535058
215 54938 220033043
215 128969 474511936
215 145351 468817040
217 6659 891913014
217 60014 35835136
217 160303 463933267
219 67948 570099588
220 4615 778696289
220 136586 705613091
221 19604 724833565
223 129220 377170414
225 64517 912096759
226 149062 392644964
228 67242 286845973
229 109379 151495960
230 74554 218005661
230 99612 469696400
230 116855 879615539
230 117585 601862000
230 135814 3381440
233 123952 601591512
234 21132 300178805
234 22937 524838153
234 40693 512959247
234 139295 133134926
234 144719 350508636
235 109137 881436697
237 15874 802595069
237 87401 783918955
