1000 85064
280 771 173345525
627 796 917623543
941 964 281443697
326 346 555468665
599 795 442870847
678 702 789921321
605 978 464672825
120 682 705156454
281 506 36828620
175 708 214224861
150 969 148988926
30 393 570458414
294 586 874145201
449 911 510444239
145 939 300296488
914 952 608650033
270 558 528705994
596 984 374450464
158 977 461949990
1 27 300368751
11 20 228619319
12 80 164927187
574 910 868468712
503 721 26246671
415 540 967302106
647 654 607383633
374 999 384275555
661 941 867332060
146 711 723282650
68 235 646492902
182 271 538984209
889 956 626857154
709 808 218314018
368 479 124737857
598 626 167861102
151 512 505031766
103 282 627472098
298 682 109214712
316 816 782668156
408 601 515075660
6 254 163529485
604 943 481335810
462 711 376573504
207 485 507321598
516 602 649377242
192 576 172770107
453 751 314933315
399 481 245606380
434 608 608798020
309 886 49104611
172 554 729428497
353 568 849850422
176 672 433172362
76 382 47805983
685 896 505487037
250 869 298234148
653 867 329908143
517 859 20682359
197 878 913066075
702 883 508446879
321 957 539581947
924 938 92104791
165 525 412349573
94 231 618392501
891 966 557628024
324 879 446215054
343 918 898056919
250 460 597083416
659 959 725622133
123 493 802678225
84 297 124594035
330 406 466869664
79 811 637952007
46 457 436103993
81 714 118841726
180 216 614634181
349 865 281670275
485 894 114854081
755 969 588468641
418 602 582339877
628 991 562306310
127 426 206239433
55 972 520647817
55 141 808767236
106 259 495902189
156 281 610330006
367 570 135512935
248 776 275680967
44 76 118200413
706 901 291906511
271 760 873855088
128 929 379113848
327 948 614384828
784 837 827340545
133 912 769836894
613 790 855036229
55 890 81817398
423 441 354108445
361 606 569769965
872 875 792009217
290 413 995962425
901 944 590079477
784 900 667270751
234 735 962036642
52 486 8984825
15 833 18084802
299 992 22894073
153 271 873214145
683 925 459322349
323 987 92256673
118 437 227358595
664 862 129269533
371 795 563651408
196 270 739628817
276 823 586009548
130 467 331738648
251 628 549998497
454 763 299992950
595 911 272846884
164 908 640740664
17 925 223227939
97 455 145006746
185 290 644013281
189 666 803292840
331 609 297795422
168 329 292059431
195 714 442054618
358 692 106957236
508 694 919978396
43 669 775312173
137 919 267658479
574 984 64979793
20 678 452362605
251 355 296090786
163 556 529950847
309 462 224468626
147 646 359909923
165 812 902484958
847 871 609529840
525 723 308798260
145 696 975622742
478 690 910392347
613 736 966775850
324 927 595165715
162 274 580741218
135 748 972758011
423 980 374053404
433 877 441625522
16 966 110521060
281 308 88945665
37 478 213513526
221 757 64631480
299 428 552775489
869 943 558037782
22 995 143995374
352 581 702669421
421 833 555289631
114 476 223732486
195 933 400743995
18 672 630812993
78 498 121541610
193 876 692175105
62 987 570776605
44 217 152713542
73 171 214293840
641 678 502460442
183 949 674128403
60 808 699250353
820 916 784761285
447 547 688384459
313 891 731701667
271 647 573178461
591 613 453825536
831 902 59311215
372 765 595649493
83 872 478554695
733 953 568479868
91 769 818492871
99 458 913600952
385 877 485091347
118 557 846135800
218 402 925963126
462 569 70504156
656 675 428825478
171 415 646168056
79 973 954527109
467 628 975354327
511 843 403602698
316 856 837159746
467 954 561718496
75 541 325896385
71 138 691998253
27 709 519415393
885 937 706963414
792 869 325511095
702 720 324340258
561 974 742723109
20 635 566566557
43 406 184793947
94 746 981140542
115 251 578754080
137 702 481341899
715 887 103766354
226 509 592502908
61 636 489101099
209 600 30299870
823 995 830046917
645 925 471722490
390 681 133213151
185 276 71922870
186 458 610040033
213 992 157009786
355 972 86628637
374 685 298371605
502 777 223603543
861 924 34187234
982 984 308657287
740 931 480434726
4 341 976971484
419 459 492274876
525 765 513173764
187 274 666708211
188 653 898372522
516 753 599119543
61 395 396690752
230 589 786192366
305 847 833989629
785 867 557811236
144 590 769877033
664 754 223880297
82 481 915946648
9 694 362873
164 932 434739059
290 775 502225949
691 880 198624574
648 674 608185809
90 288 453343765
156 643 726492071
265 316 527599416
367 566 195837291
146 812 766020298
528 784 760443654
737 901 292274645
419 905 441406503
117 642 478037137
384 682 322770975
307 669 613448421
294 692 422641676
49 783 70457646
596 715 586005305
7 136 642975038
272 294 170903493
482 530 487722918
721 880 486828930
453 842 626723128
37 195 937301790
197 825 330202823
183 293 446655880
518 751 91309872
235 258 167045004
60 279 105488798
146 655 439588288
269 383 26146312
481 600 714865827
687 763 887928830
244 625 479407362
335 617 612165541
8 918 724286109
422 450 967354624
639 781 263962890
380 636 964924272
283 791 884857562
943 988 851834749
630 862 960257273
187 626 733624022
134 312 35387994
362 850 496189590
136 187 57183699
258 385 805389768
398 899 677310021
398 685 412573741
386 484 532305151
346 857 399065916
190 444 987248739
245 943 435029865
20 598 75068618
304 674 50936234
13 177 221217189
70 798 158228278
622 633 44503780
43 902 852824463
199 610 61803162
950 983 436400835
181 524 233720545
34 681 643607533
315 409 990602234
356 477 112830978
327 814 597746873
143 743 970950857
14 712 164437791
