700 90777
199 387 374013217
182 235 425888379
221 400 799614531
136 593 437572879
114 324 282005298
124 447 324522481
189 509 450676383
364 685 303539944
71 603 520881565
360 456 868540341
475 681 787940707
77 408 542325621
140 321 421740368
195 218 289754185
320 641 146041646
235 405 687021368
267 377 173748154
201 644 852761683
39 475 487110500
335 526 305296665
206 218 389594962
56 464 505050909
345 629 951174314
71 225 452200677
592 698 240833040
105 601 388225813
92 157 867399533
453 529 498689485
357 481 786144754
352 411 752469070
216 511 444780636
590 698 881396963
169 588 993292665
116 614 181502
509 647 468814058
512 539 463564192
470 608 381044265
143 520 826761214
361 480 657126861
87 262 919562849
340 664 930607373
81 410 6264653
70 424 924936578
602 635 380657893
524 649 912339760
179 207 681691789
121 682 5160134
274 618 467234513
302 469 443993637
57 411 802566532
255 661 632276254
403 558 94365228
661 676 366134911
135 525 52021405
418 419 669572432
44 259 522565603
130 423 743837274
285 437 140051301
33 414 381619688
42 543 570186822
401 510 470944209
263 633 855086350
69 310 190654388
380 535 179078025
134 410 756377989
53 76 951537903
247 507 619909193
126 235 436235844
209 479 474230557
25 115 916372225
285 361 608162940
441 450 956967412
160 514 459541440
32 35 518687844
64 285 956680425
207 629 902118264
45 116 405779612
92 133 842415064
178 643 531566191
160 253 25098644
178 449 417107811
111 631 387964485
150 385 127093937
286 543 863121777
241 411 549225673
248 423 600491827
307 425 729843351
463 477 718607643
529 678 500519687
470 618 252259154
47 586 917757643
297 495 334173186
183 489 455036507
382 411 166885620
387 679 930589245
122 454 643784569
35 352 167653766
608 660 404475534
43 153 597606047
407 449 28143418
43 173 290699852
101 292 394277691
76 603 814109930
18 214 483818977
79 190 129078264
33 295 72890168
220 672 533526488
472 477 483282284
160 203 110846421
266 426 939138665
48 435 263160423
116 123 880547778
169 484 221856182
335 579 745911507
323 577 561968732
300 412 519985448
241 500 774731887
356 666 805836576
29 280 425870013
243 456 152341709
4 669 9879641
545 668 930467102
325 551 676611158
76 87 554037056
456 491 619512786
326 444 157570112
195 507 358426166
246 624 174182132
279 418 521617339
135 593 787547163
154 578 71512111
211 696 568506051
199 547 588738040
170 469 980702442
146 505 651419481
86 457 500638312
149 289 173674483
308 466 140080139
296 692 907900047
492 639 323272963
10 341 876908314
7 150 237540992
286 675 171297008
401 523 774261145
195 204 447083869
487 551 600673647
340 397 566252127
477 485 629353362
43 355 549940144
146 397 520154275
213 584 823044612
106 515 375699257
161 180 992938639
79 610 923293960
106 394 17543369
16 125 550530624
178 597 610409589
76 507 654376754
109 332 571956702
257 399 76911161
659 682 367015524
245 297 919096279
85 202 503457078
347 595 731872030
296 450 256003680
15 78 952043600
573 613 258474504
377 466 299178953
240 667 298070003
270 597 112162589
2 472 652969806
146 389 735097469
156 410 299610795
368 567 390393950
10 664 23960649
192 195 367902043
550 691 241729176
482 634 814628442
8 15 514930939
144 294 846722286
102 432 852923087
407 423 34888188
59 501 700015787
244 340 330612384
328 379 187928553
234 355 672819537
248 257 851308645
377 505 949114178
246 517 743313028
40 388 193836555
65 292 940928376
460 553 513281928
109 413 650406849
438 699 910131201
191 279 996259318
242 683 470537355
403 654 641721284
242 441 92289453
312 403 232830263
328 368 605803077
34 550 248171064
143 365 9747628
274 396 600972374
24 29 597271064
316 458 487035080
107 440 753925186
461 666 165653170
480 610 207072584
34 515 683309991
68 199 767347667
321 332 216353391
573 645 661447036
