18 153
2 10 660935432
1 3 546896779
9 17 159602266
2 12 860786666
11 16 135618868
9 18 700911738
2 15 486008170
9 11 377644222
7 18 59659207
1 14 745787531
11 13 599267668
7 16 258307821
4 8 770965721
3 18 701362506
13 18 146864804
16 17 959555784
8 11 343578760
4 12 417310700
2 6 165619752
11 15 993537155
3 15 380897653
1 6 929914820
14 17 396366708
10 17 915736246
4 13 401756996
2 13 835492559
1 5 371430239
3 13 811188957
4 18 580063008
13 17 406357545
11 12 370470532
8 14 983811545
6 12 945361460
10 15 252212886
7 17 842114498
3 10 843898478
1 12 7924787
12 18 844331258
6 17 893548221
8 17 174748611
5 10 83677137
1 11 807327969
7 15 676774490
8 10 754336229
5 16 872138567
10 16 272564984
4 9 834677063
7 9 839475779
6 15 891694803
8 15 140098450
4 15 900435569
5 7 724926003
2 9 73882421
1 18 28001060
1 13 956936075
1 7 757489516
10 13 345027124
1 9 76645065
5 15 961531278
6 9 632299146
9 14 910198551
6 11 130252478
14 16 372677939
7 10 973773710
3 4 433308973
9 12 276749543
1 16 13206395
5 9 203741787
2 5 617498181
1 8 371579721
6 18 315480104
8 13 769499962
8 18 988389686
5 12 966802574
2 16 284080193
10 18 145079639
4 7 770252377
5 17 252954756
4 10 10625682
3 12 484684609
15 17 196367370
6 16 251113630
4 11 380706857
5 11 458753902
3 8 303095594
13 16 250761329
6 10 413563610
9 16 490017973
3 17 829329312
9 10 418832952
6 14 498650044
7 11 2404050
9 15 715110099
4 16 318402897
15 16 440924074
7 13 779544293
4 17 177280050
11 14 472971966
10 12 107516868
4 6 886031347
13 14 993702828
14 15 697920933
1 2 541598187
7 12 846015844
4 14 104211000
9 13 682611664
3 9 988958536
6 13 126566787
12 15 370976847
15 18 136308270
1 4 83870405
12 16 910459394
6 8 325665901
14 18 717410128
12 17 971824530
5 14 430558323
2 7 272182675
5 8 506305005
3 14 492322722
4 5 720942799
12 13 900334024
5 18 41981790
8 9 82571307
2 18 371664371
10 11 608047251
3 6 96573986
3 7 276367914
7 8 432003102
3 5 64038787
3 11 36756060
2 8 889010397
12 14 799642485
2 11 78821543
8 16 293883472
1 10 310414919
5 6 96666752
17 18 684583190
3 16 454485226
2 17 370419631
8 12 117451946
6 7 185620329
5 13 52623414
7 14 842624545
1 17 188513476
1 15 785506876
13 15 888736233
2 3 652798187
10 14 952592258
2 14 544324273
16 18 853194711
11 17 828129314
11 18 603486716
2 4 675413228
