1000 44302
299 759 681871099
108 881 622815645
735 886 252448535
276 715 592837051
41 599 379189622
240 509 811610460
901 923 3414870
437 516 160814765
155 265 278966336
61 153 223178661
387 860 35756173
590 640 874553889
148 504 474255916
468 960 253996112
332 946 179508129
11 640 61623120
296 492 954751312
340 882 715639321
51 659 657608443
811 885 976204954
487 702 983633288
88 581 954242337
52 70 823832327
532 926 357332479
251 630 408426740
92 575 795038571
6 751 744147640
29 293 653603238
39 452 340861557
530 814 701137760
20 509 201537026
447 846 513016410
361 882 789018676
255 387 682150987
225 314 145414239
335 358 303146503
38 40 602333212
288 790 30167262
44 457 446818635
420 907 575969346
325 714 284721243
89 431 387369900
60 770 979689160
103 444 225128639
109 162 51601381
308 339 746477484
192 640 872960987
688 800 55393752
427 685 404251377
573 574 591378620
833 919 89631501
213 255 365264141
477 967 881964410
22 544 499130908
819 832 815050474
192 464 137949054
330 464 347123135
156 850 101858031
533 762 235502725
427 846 743321203
2 252 790392003
248 966 937072830
413 994 644452851
492 648 476811733
630 685 84539085
325 792 901282292
632 890 907564235
87 365 623765170
401 952 462856681
2 959 590383714
84 347 664666797
151 309 678923196
299 359 418264166
53 165 43720125
576 906 906082744
383 724 130219979
318 356 384614231
703 978 635452443
159 800 716816657
16 496 427969623
87 277 436096786
920 995 616382586
100 927 171509091
241 477 473747454
281 874 277309363
148 227 646972729
41 818 532237146
96 907 245759748
170 306 877180826
251 765 984051869
496 826 883991079
77 514 827342
352 911 365903337
186 673 931070798
57 777 73490431
111 672 318825318
343 862 49593607
9 213 639079639
703 996 275353756
168 926 614877178
137 742 314864415
524 850 623807017
29 840 483939770
273 492 873503581
408 685 211200162
611 989 903440920
575 645 601117083
233 613 805814661
86 170 224905921
852 937 237344221
897 910 315711876
125 883 23757579
18 915 364732915
589 647 267080082
314 388 709659198
179 524 503470510
765 921 621597301
680 832 794342585
125 196 852878998
486 978 240243408
234 389 989997253
458 995 333381302
654 660 679927773
241 706 793184247
692 870 881091623
453 726 451906896
181 832 251526248
798 889 307640654
176 726 545164064
111 954 439804212
328 437 222385681
50 518 304463393
240 728 989918205
67 741 945172082
776 822 993579700
110 174 920261476
46 581 940981581
354 560 644612862
757 906 103091891
802 810 846746157
112 555 337493603
460 729 521037616
50 137 379341683
926 961 479568438
568 654 284159957
146 798 986564164
840 944 965029341
86 695 243234396
28 884 185508864
49 800 290840795
564 761 966293213
693 775 925703970
556 943 728884609
327 430 319775097
316 552 661356518
223 307 844065071
394 914 315788733
485 496 75900677
288 866 879180141
38 767 887108043
470 778 371467098
257 606 157036363
88 502 488251242
312 372 14730598
734 849 244090052
33 855 410768765
778 964 176102874
21 528 628388370
678 790 349170345
67 214 610164910
255 352 212371263
246 497 496838660
99 622 393868413
302 994 681446486
7 978 392415518
644 658 850323479
165 329 537103095
208 576 790134993
666 936 211310208
679 835 92890184
382 858 285742738
933 991 877160416
388 862 813186162
397 794 687214651
458 701 644750349
37 452 285881638
359 550 52339845
87 887 814681013
187 894 216252652
124 539 490370219
586 699 142894926
789 881 683362592
736 880 424215540
574 640 899240797
739 794 950096103
870 976 739136010
667 727 402072498
378 634 439221642
27 374 367493484
117 875 442191782
177 564 539569397
243 662 490171752
282 757 572568447
40 552 781977417
307 638 6037328
680 909 917670286
476 920 906799301
101 629 32916206
241 294 838888345
821 866 81457016
389 432 334438503
516 556 898496435
353 362 445385837
887 980 68308486
88 723 324522898
365 854 800954970
199 217 979404969
560 838 250869245
171 207 473551863
65 438 862733257
2 984 654647282
22 954 658506373
173 969 570652747
150 709 138815370
654 951 697236783
30 638 912954281
8 812 880594632
281 479 395894859
28 361 793687305
666 992 820592858
352 762 366665131
31 409 476800096
295 443 651295858
116 373 325344620
154 850 80455604
195 327 624484412
608 893 353243931
580 738 670924056
387 926 76791465
372 454 121052411
411 514 180779004
427 898 412982905
153 673 56060371
445 699 542217436
371 568 46308304
207 273 198796175
30 555 744481407
347 951 533933503
555 696 896184214
404 406 525073983
47 648 210729598
272 413 904272299
476 731 697116433
36 569 354529488
601 897 731304101
127 867 449262411
240 661 295016265
120 162 833862255
249 849 594901326
550 691 192067179
54 864 12031240
212 596 392930220
426 802 742598869
86 581 969958016
436 864 191078750
136 211 183303419
465 986 947566621
168 877 363040542
682 697 786362910
110 978 422276916
355 699 125109001
159 211 733595775
156 769 913181279
131 473 622066196
224 851 581854978
888 949 361390083
299 992 29760251
505 769 949577914
312 530 566823287
442 852 348883626
230 518 717483795
113 518 357517866
5 897 824787033
442 760 273572252
405 808 265353865
162 519 430992333
524 685 379226267
202 779 608560289
30 683 895089284
803 816 515759599
538 586 304584888
172 439 166894762
282 448 851047408
361 510 934835776
521 645 612686124
158 688 772985926
138 662 747002363
565 626 313316948
303 411 14590714
365 674 61106221
104 722 221411993
221 343 646158883
364 851 144511013
983 989 156400057
226 339 424809729
260 717 246709897
214 429 296821815
162 799 564578152
527 807 884404271
494 608 507720647
395 810 621626557
315 683 599946076
298 902 550383968
434 941 641553920
432 682 640805832
500 796 303171034
350 705 944833688
347 814 444934077
144 464 578780781
475 865 635564495
970 978 719914271
275 979 19798634
349 568 878171462
276 917 990054214
297 689 23444479
405 827 908291287
290 828 474411248
628 750 962862579
434 654 10773640
133 628 777385911
390 479 53715595
154 886 610752939
632 665 617416909
26 560 328195108
172 525 707502653
309 609 558569193
885 889 356054053
274 861 167260697
70 255 156294575
120 846 824483147
781 802 875088298
669 999 264793335
526 697 765509774
448 497 706819603
316 723 124662973
347 986 82409985
457 746 612446475
23 238 169639080
390 891 725257088
622 833 785984223
1 675 30347356
564 956 723358994
559 702 569617242
476 574 919792671
332 543 974982969
248 594 240771713
22 555 712303479
133 659 345201583
153 331 65653855
297 401 967420870
538 956 766850886
402 434 103920485
74 245 777509648
563 729 98323415
381 671 783888633
49 367 643327351
683 895 88568210
272 385 879992400
510 749 643020808
46 463 670838019
312 902 728029100
180 877 289958381
370 428 626837934
436 978 850893960
581 817 231080748
127 683 176155922
455 733 253615467
200 514 827518571
198 466 756712035
849 898 659513923
69 670 613850496
261 537 966879092
573 759 107415718
682 818 91393195
558 684 839054198
435 776 356854094
487 871 312149199
812 1000 410046105
182 276 845792919
88 923 800834314
61 931 28552635
162 699 808035327
458 756 348877427
313 719 890203548
243 499 340716234
740 952 996247794
82 998 790904669
79 725 573683293
770 974 919064162
70 822 288344621
694 797 524804844
170 696 633254791
244 301 808275564
114 303 103604621
148 545 69206139
210 966 322938556
361 622 259921109
236 697 615423126
217 324 666040744
129 606 89315200
23 289 897235983
236 868 543245036
140 815 976291032
108 428 276110266
228 323 949410701
122 230 684863195
196 685 496328626
212 797 668284983
640 907 842747978
71 685 536489425
194 417 702115232
200 949 755869991
462 745 681823043
518 961 979558622
376 459 904195665
99 464 450043038
269 528 64712696
259 502 979439419
333 686 390621754
486 985 627368212
487 694 893945583
130 241 910853312
74 660 289551120
225 446 624116710
382 712 171911729
281 669 613235307
27 469 859978319
131 928 418340307
479 623 847037388
264 797 953751776
707 944 802698678
731 958 205215615
881 922 50225231
546 708 317027556
751 866 134941641
46 841 309181427
80 591 958557521
363 412 421851105
179 453 987768398
724 731 602502427
194 865 456983530
80 489 787053158
38 152 285144272
181 721 568335431
494 934 784656183
126 283 583048868
188 325 605021471
504 643 281555115
206 328 705208539
722 941 943267058
375 563 937457614
227 894 600052190
65 631 796941689
140 569 221389897
244 430 664678068
906 926 859165791
458 462 415698747
582 737 630656200
201 726 468721004
232 493 458875403
187 796 986374734
196 364 171375153
58 94 414201813
169 434 685542568
609 945 207530851
667 798 322450026
882 974 874582674
119 898 695684702
483 485 116877872
448 841 992741374
668 685 512916874
76 137 739440185
484 554 966281709
427 610 758118554
271 712 794691689
271 354 81749160
506 917 777847768
306 990 20699024
317 469 329048862
473 479 960075777
244 482 560543665
766 832 293280855
213 663 423639131
14 351 944567547
114 344 37957182
601 767 256729864
829 889 863931929
390 996 513868594
327 491 587291080
127 163 132142819
345 966 495932945
41 949 974644646
218 792 21771933
49 652 321024200
661 755 891053635
58 502 429271356
28 107 857271180
274 635 957139391
719 851 461256563
853 936 386185532
321 499 519206508
568 892 716876656
394 511 879801767
592 979 798864849
239 700 169344661
3 806 96893100
144 320 175101098
508 644 66954380
638 661 968306533
94 923 373823458
8 645 69188237
394 948 655652066
158 818 138907836
25 48 243088810
470 832 695857696
469 701 928385705
918 926 56680832
425 788 805080382
923 938 868537213
197 745 126495391
605 711 73681434
178 214 712152316
35 38 287782526
96 125 921601251
747 756 679467255
863 951 611080933
104 426 926930754
32 541 180515706
242 566 291447049
732 808 855279905
539 713 847006892
711 959 294058699
135 682 688681028
212 741 147041913
544 562 133639396
371 488 601004067
179 404 641313825
723 950 521709276
453 713 848230356
549 943 545841202
480 978 425507870
543 598 762149850
235 336 899481515
654 919 746049421
155 235 387762235
556 983 485528364
23 997 295885150
18 23 91199274
107 495 956390270
2 821 701287210
190 385 596880674
666 715 822836454
112 695 325726832
623 638 409443155
614 650 848206068
174 402 222046722
41 881 134630303
654 719 557134537
526 622 453718801
663 873 720172450
236 270 892468762
65 609 857517778
215 821 849010302
682 767 141562701
112 507 376105976
763 972 467234136
179 816 498581889
553 719 435733872
476 796 914303697
232 653 368993130
618 755 785702949
165 208 791481819
7 504 250355267
197 829 682022841
468 576 295968443
317 460 289053762
10 225 256504942
548 614 984961308
291 540 629914708
579 992 608494269
565 704 836764281
407 503 560107788
227 697 737938759
127 228 231775304
109 373 625470219
267 613 470817321
588 972 314446257
20 465 151483716
22 685 141777618
250 984 681295539
561 816 580179952
599 642 282624500
346 949 605577471
223 328 56800017
124 649 475438887
333 743 988083969
203 789 35729864
527 683 701256782
339 683 735555006
11 292 817111543
340 535 657048293
188 655 663271063
533 857 641411551
60 348 217686470
500 732 567150100
113 911 456693182
145 405 951352314
32 863 676149057
401 606 603811734
186 831 167583674
459 794 967070529
65 963 999797666
648 748 262881455
400 736 27116325
455 576 240029741
670 928 967314692
474 501 491598377
332 400 756630460
708 952 370213111
310 844 983665896
376 533 558684370
690 831 543515875
164 785 101860384
26 295 646463153
892 929 279599097
605 770 598954015
581 656 137730794
95 962 270256168
106 694 772846069
107 622 839623065
5 960 253330396
129 800 38457336
439 751 44960926
328 844 614430370
601 886 9663809
681 774 940453426
2 788 512548818
182 921 568496169
210 465 906340266
731 748 244018379
276 327 347223538
100 583 305161543
233 349 292074088
111 198 781191706
836 851 258763362
50 507 317044660
629 901 103570963
613 913 93414234
20 723 637176844
539 731 984508494
167 228 280411909
897 977 203606830
171 640 334588382
24 593 899789209
616 924 309596640
