100 3653
3 50 730066958
63 70 802533739
42 63 655041348
12 44 335516572
75 82 232992291
11 30 416372802
50 57 979768268
12 36 754381332
45 72 992310380
4 89 772359261
76 78 251955481
44 90 527568113
13 18 276154080
20 78 572033375
2 84 685545246
30 47 999761251
3 30 701807374
13 88 392596126
40 89 464995491
27 71 927871880
38 84 545632920
7 9 314778021
70 94 902950340
23 72 534152950
10 61 796639666
1 89 933941426
51 72 614249073
71 72 637535541
20 86 867491751
49 69 180233016
73 75 738154220
21 43 214390850
26 61 601916244
52 87 956040286
33 63 273226317
38 54 179313422
23 67 875853740
18 68 621307263
76 90 759102209
36 50 985000957
34 41 688389682
14 46 595093673
3 31 929392455
44 69 408489320
18 30 268688770
43 56 100176158
31 61 899613618
18 63 885793307
14 92 282894792
34 65 893621205
18 99 560292778
11 19 795769815
70 93 633783111
20 74 19794425
65 97 21370346
34 90 868690385
48 50 425023699
39 67 591843689
14 37 994657539
21 75 95017777
35 87 509489751
46 70 482227511
48 63 238300120
44 96 345489813
45 80 792965969
72 100 406736425
15 20 746767392
86 88 300201867
50 72 810036561
21 62 872254267
5 15 168462568
4 19 968537370
22 83 642974333
4 47 239306267
54 85 574912782
50 75 74604090
20 90 820752912
2 32 681052588
76 92 422264263
10 48 690144599
16 43 657348823
11 79 531075716
18 96 365749530
16 51 23966162
17 76 940925362
2 30 115291501
47 83 864168034
10 67 936239232
45 83 769092121
44 46 646618599
61 66 329036495
30 84 642016297
12 13 435995284
85 94 926910629
16 46 63401958
6 9 822590986
68 89 239258946
8 37 396451340
25 37 262451197
58 72 349146196
42 98 171600979
17 46 142703287
58 59 611538624
85 95 649241258
62 93 336913550
3 40 730499061
8 84 190924719
28 61 195370151
15 70 91352524
24 94 649009737
22 57 878218397
68 91 105203798
17 38 987477371
7 83 952042985
11 13 950397490
13 73 85246648
1 78 850414364
50 59 245246785
70 85 161285226
16 29 689663042
34 44 831265476
72 77 575490925
37 75 68019989
22 35 973533020
10 52 621080991
56 65 850445506
33 57 601032277
45 91 905254115
31 59 827529321
13 100 777118021
53 72 991686946
14 81 526502567
71 84 610188275
28 98 929033522
24 43 111918537
46 82 425646062
55 90 414031780
24 47 225594743
25 59 725074537
67 92 513925615
50 80 605806581
78 98 676934710
3 71 254617973
14 57 699002456
47 77 434912500
23 33 813927239
3 63 990627381
86 96 405823945
57 71 976185538
38 89 642852019
78 97 11932996
1 65 495671383
29 62 710064149
50 78 444152634
8 88 788995859
13 41 129588746
10 53 61469879
53 99 50689230
33 79 144049253
6 59 778213215
83 88 813728773
25 34 374095638
51 88 606912721
45 90 54518726
15 46 816209776
81 96 566111724
3 100 504879428
19 63 761237540
31 41 603797247
9 33 523675615
65 67 771107964
81 84 818593107
20 75 411214284
75 98 626739890
21 66 905482126
60 82 908903582
45 56 194544258
69 78 293753307
35 77 386764384
19 82 620444742
12 80 877210598
33 97 11191557
93 98 261522991
48 68 720635391
17 18 446708555
53 66 273030798
32 92 93271563
24 60 443998579
43 97 463325468
38 83 437473802
1 71 626446166
22 41 52906174
1 35 809511766
8 61 366680254
71 82 47160905
26 67 604025584
14 16 637970442
18 90 144606757
26 58 784945775
40 66 257022094
8 60 29955040
36 83 346526319
10 51 761756456
27 84 196413458
1 34 450955407
74 91 928024317
18 48 848118312
16 49 727385190
10 54 986721638
10 78 861420262
74 76 580157429
