18 62
4 10 604284930
12 18 687537727
3 9 555182647
5 12 281147571
1 7 58202952
5 15 935361586
14 16 52477010
3 15 858965749
3 14 105506842
2 12 908623690
4 8 127088192
5 6 36883440
7 18 151976883
4 5 709284772
2 18 892812903
6 15 818505723
13 17 316133445
7 10 363588466
5 16 176826211
7 15 233454275
2 17 580348789
1 5 456184185
3 16 76156034
6 12 346931142
3 12 263745754
10 11 633450388
8 14 233427014
6 13 806072025
6 17 747616385
4 6 974628143
8 11 683326695
15 17 623941795
9 18 163073900
14 17 822670284
7 14 632075471
6 11 302102303
12 15 84861966
4 13 513378178
2 7 526392092
11 18 226680862
9 11 505379025
12 16 26341752
16 18 736185377
5 10 227414467
2 11 216040592
7 9 137834607
1 11 463828453
2 8 416706309
6 14 531538205
6 18 758376246
1 18 359404706
13 15 244777520
7 11 65232828
14 15 917742899
1 10 644734791
2 13 597750116
4 11 422236582
9 16 815135457
2 3 16959991
1 17 274043668
5 17 601351304
7 16 342076492
