1000 6482
937 981 911051667
21 662 109666763
556 965 345713186
121 988 75953058
273 752 113204279
262 906 978678437
96 390 127671045
574 901 738783370
261 276 517443207
631 853 883687958
694 728 117352661
754 912 785793163
400 636 323618488
43 604 485359198
28 989 431501696
343 464 631199020
496 716 518690836
239 415 178145007
360 478 50907465
146 732 758119020
208 938 866693495
143 534 108567279
46 686 820833097
35 632 462696250
633 942 645285845
181 353 372911034
786 856 253762028
279 527 229534204
21 368 722303666
459 838 700240223
755 889 173747568
383 420 959106313
278 567 525776040
438 722 24594718
17 696 795922537
95 896 924562735
383 945 927353317
192 818 853935088
62 942 733428288
138 845 904693294
123 144 634227882
133 587 917763327
808 854 46764463
33 511 64289082
24 364 270169037
277 805 205651497
409 537 620196678
297 556 673727357
601 962 25633592
141 714 911351937
468 823 363221994
65 152 584668818
319 797 418454631
320 966 843892430
201 428 166623569
596 694 225117964
846 941 534404846
226 478 875185163
758 826 24548487
694 876 730580205
477 912 795995377
513 952 584684005
399 801 249994347
256 433 714529327
587 974 228235691
111 780 483629888
295 768 655577650
743 971 496847679
405 894 607114727
694 828 545545395
195 220 987440612
430 790 746464636
239 251 957282442
127 297 992599303
191 670 82435290
261 870 631840189
323 397 74910983
348 550 825344443
178 930 25877062
133 612 800680648
355 438 142881769
825 903 258064259
932 966 16274347
166 223 722808796
579 878 457970509
45 715 54261445
797 897 732072289
237 596 751752488
388 493 867181413
652 891 98727962
511 751 235723027
161 927 779967569
287 764 60440822
210 826 950408915
24 623 441802304
89 656 767610096
348 814 650770394
150 531 600639858
776 995 180631741
897 984 380215058
14 684 685062016
590 920 700050476
321 535 239727921
404 474 878542262
181 380 243286375
45 780 253665134
167 837 977621911
431 860 607631186
285 564 695219110
664 855 719195221
244 348 243318720
110 532 860453455
106 484 939460967
432 600 925525812
100 637 681367502
36 211 200841096
649 856 750268263
389 644 555033106
2 513 473838266
506 957 190555343
120 603 401792632
206 648 268094249
536 799 306782928
440 517 959992681
291 550 632990208
158 489 395228521
292 808 436218414
91 868 584598156
30 570 749341816
465 861 351928050
916 966 298974536
204 551 169620968
57 817 243348973
89 691 611799966
484 547 891864935
299 631 109776923
16 339 825785985
168 776 208699252
479 796 279464229
