40000 144793
1 8922 498032826
1 12454 298156836
1 23373 937990451
1 26626 404747595
1 28396 95459199
1 32244 789742701
1 39662 775569217
2 1408 25261717
2 5729 929524040
2 7984 84513663
2 11356 479734636
2 11822 977677458
2 21583 329303453
2 25846 998272524
2 26047 942291000
2 34710 65357695
3 929 453191068
3 9445 298255227
3 16468 106327293
3 18950 329334924
3 26062 541034103
3 30704 926938982
3 36259 603113062
3 39096 20168798
4 27506 737566196
4 27985 883961372
4 29998 403613938
4 30146 673155983
4 38856 830246636
5 12464 270082336
5 28581 531566967
6 2706 874172713
6 8169 386450892
6 12925 295001000
6 20501 783325082
6 28911 634770223
6 33599 674114839
6 39527 463407391
7 23378 964996695
7 24934 479259925
7 33581 589957601
7 37417 370957219
8 521 517373055
8 1101 847525442
8 2101 141016661
8 5837 738658439
8 10092 335957813
8 10650 60719253
8 17137 983779889
8 17791 248080083
8 35646 881495153
9 1297 78579933
9 1424 516643653
9 2271 490795455
9 10168 133038973
9 24416 541005152
9 27020 310275576
9 28390 743051580
9 34073 422236026
9 39010 563373653
10 544 281957827
10 6294 989262955
10 26991 403282908
10 27773 622216298
10 32662 797998003
11 1087 446109219
11 2739 319973098
11 8956 122003774
11 22872 143394027
11 24659 241040239
11 34066 346006591
11 36077 937692648
12 7050 516116256
12 9284 501295118
12 19037 569754956
12 22178 450273646
12 27155 77885211
12 38723 613174002
13 4597 383399891
13 7382 267887439
13 9465 707106107
13 16100 852497089
13 18760 785725037
13 21867 693142010
13 30369 375138288
13 33030 747096663
13 39115 827471110
14 1089 116745557
14 4603 387022913
14 8455 47878466
14 10026 654286684
14 15238 264313143
14 24089 658969159
14 24618 597489733
14 26071 713994115
14 29991 994177005
14 33092 946759088
14 34226 974578645
15 5559 420904035
15 24832 350194361
15 28660 9674301
15 37419 805914783
16 8530 590132280
16 12632 919270990
16 29831 414498884
16 37108 682290176
17 9651 633020690
17 11661 632314198
17 24486 693792046
17 25176 555014283
17 33944 867332435
18 472 704085228
18 4450 774123002
18 15797 955917447
18 16586 879829043
18 18349 485671202
18 21552 840138680
18 24735 973418607
18 28778 71528511
18 29995 902319484
19 2313 334794256
19 9254 691987824
19 15036 159931350
19 16652 832774516
19 17833 12914617
19 26016 718291438
19 27343 470580651
19 31779 558198516
19 35338 332581633
20 5159 632959999
20 6179 8996166
20 15294 124741342
20 16336 443768908
20 18524 745748462
20 20645 273296771
20 20747 569077128
21 3916 936210573
21 5244 734639801
21 30478 394490641
21 33393 49553720
21 36415 580156366
22 991 57524372
22 9938 471403251
22 11332 597909677
22 12882 965832622
22 15703 288807268
22 18210 32011523
22 20255 186048918
22 33981 713381854
22 36000 229265733
23 2046 722781802
23 13622 129176344
23 20836 297451171
23 22094 165137157
23 22183 267100714
24 9776 346225740
24 11576 675403607
24 11913 563670694
24 14004 39434132
24 15294 983728830
24 16406 292641512
24 16555 615091168
24 25036 405758162
24 30676 167960815
24 36127 925473368
24 39209 190247068
25 8733 661303134
25 20204 70535892
25 22083 375326011
25 38357 670745466
26 1831 619730569
26 3233 970345558
26 7519 428763196
26 33858 811810892
27 12222 740213237
27 31319 197879248
27 33180 849096088
27 36872 3966617
28 17665 967857691
28 17791 827852948
28 29658 849633185
28 34955 378826779
28 36366 900509383
29 593 800927078
29 2684 890328380
29 13208 318331713
29 16434 654416790
29 25956 418164991
29 31962 476752996
29 36532 683047854
29 37026 363034751
29 37869 42740363
30 19136 167931557
30 23473 661975736
30 23780 476080711
30 30971 885799468
30 35276 685029281
31 3842 429067242
31 13134 165712651
31 31071 763925365
31 37846 984300943
32 16209 301720962
32 17130 690866362
32 19773 715671023
32 23100 995445175
32 24058 110876403
32 28576 723281305
33 1379 794608023
33 14531 741411575
33 15199 436360549
33 17267 582150845
33 26050 621884766
33 26675 564258369
33 32929 845876784
33 35497 536338580
33 39495 140713896
34 207 767682842
34 9034 485586277
34 18582 916755293
34 29913 280203982
34 29961 940618269
34 38577 428400709
34 38948 369954219
35 638 752274332
35 1724 968419190
35 1829 462628807
35 3792 217698534
35 8240 597334483
35 21630 482350952
35 28636 204685590
35 34738 575551945
36 1678 697547432
36 6526 977846983
36 12863 184557073
36 30623 183175397
36 32526 951083843
37 9393 268353407
37 18892 933447626
37 23379 284259101
37 24831 90667841
37 28885 621465355
37 32516 82602248
37 32663 627616296
38 2506 216548659
38 6045 169450238
38 6682 232492740
38 11264 683527443
38 23591 207017757
38 23970 366999422
39 1006 943449775
39 11941 872342716
39 16173 639092983
39 20138 969143236
39 32504 969555883
39 32662 395402840
40 9822 920406320
40 15230 425943197
40 25403 437255758
40 35299 591392749
40 37622 953180454
41 7706 738458860
41 9016 665998690
41 18696 762969305
41 23329 646203310
41 24239 42388006
41 30496 988389480
41 37215 174711369
42 11330 158523795
42 19102 167417044
42 19911 296276496
42 20839 234795459
42 25260 836797967
42 26319 908015380
43 4091 891972802
43 5159 938753949
43 11100 791918419
43 12455 46163225
43 14240 358378776
43 21072 612351363
43 29596 733905157
43 30855 735255975
43 33485 308152417
44 1122 403704053
44 3624 370446013
44 5897 638069911
44 10822 108522784
44 11256 576169414
44 12988 269208711
44 21590 264368985
44 25649 581302156
44 33916 609390238
44 34355 988132708
44 39562 594610541
45 4466 655166990
45 10459 960130937
