600 61879
141 460 750567803
298 596 988161102
74 158 172833737
32 322 166606866
217 587 524005410
144 227 786691160
61 220 564403634
106 209 936864008
304 458 15528960
264 459 77221776
72 89 951212111
161 583 887506148
97 377 497096007
508 517 84659653
110 389 99262676
52 530 61440324
312 544 211785806
16 251 261757833
23 371 739590874
153 216 705038544
97 229 396156431
92 573 346263732
500 529 60257500
190 534 490999728
23 499 701141672
25 79 830594273
110 155 470261434
119 208 110014480
25 36 983777754
228 431 150186480
416 527 624470584
163 259 488348323
257 496 897760141
234 326 424468610
8 295 930111872
232 482 762124061
3 155 781889098
482 550 79666304
155 411 882241948
291 357 93008568
60 375 917844415
95 329 897829781
23 110 981675261
212 455 383508144
155 512 445966655
198 348 78943663
333 384 87442423
410 431 24221895
106 442 816203839
311 482 527666050
120 142 924140866
5 515 237318082
6 256 597469403
113 194 995176197
107 297 590399099
311 355 858330089
281 346 665566798
215 528 36931570
175 522 961044128
191 287 132313483
308 552 130992509
208 516 438239306
383 557 944867480
131 306 551529336
15 545 87944045
330 573 419011279
523 568 217694121
273 335 500349829
26 462 114789833
528 580 674387849
251 412 449093120
126 148 221097228
7 171 562923357
7 195 803610178
120 351 441985837
301 322 502517609
386 472 178526877
337 577 901597450
232 319 816946340
65 448 635138686
100 447 678995487
357 593 699350195
250 507 539350589
14 27 463482671
50 561 586749724
369 548 446942549
35 257 411510452
373 473 846720999
109 486 513861619
234 244 724269260
67 441 307545130
137 551 612652306
335 475 361980583
287 517 855664949
46 580 257132706
255 300 671871393
348 542 858818396
379 491 938347381
46 235 705801861
294 565 758316425
164 230 225040093
90 536 627423154
347 442 733254942
39 272 134883396
508 524 916374809
275 288 660213719
96 192 455462687
56 237 435322190
102 132 380869538
574 576 651067412
14 472 242854683
110 325 577124521
199 257 755311661
139 551 821370716
242 473 974963721
305 337 37333337
223 316 274529556
114 285 617624550
313 515 172510663
46 361 665413609
229 477 530502615
82 336 559869357
8 201 731253141
145 290 324489445
9 294 70799766
77 394 565616880
150 364 749347478
210 550 601508702
147 274 958071193
47 425 350524594
42 436 363954258
350 409 479134569
125 590 293943241
287 335 15255867
70 555 498725175
275 412 234572448
358 385 704008500
430 446 601407637
119 331 702632723
207 357 653058207
23 335 223785612
212 527 100819216
97 489 915810716
110 584 632721288
6 383 899934377
33 383 534617022
313 451 755969256
233 298 553987712
157 534 289389826
226 406 399111415
386 506 572178421
116 574 24365104
50 438 395925048
92 453 350974167
353 409 203262242
25 191 539938628
268 333 84559500
278 353 549035451
54 327 89200820
191 592 709394671
14 142 907737700
460 565 245979848
78 425 399277907
188 436 44279142
273 353 24942794
170 396 438235236
71 342 328650890
255 289 941033568
22 534 458359788
34 556 103720635
216 558 225814858
530 552 923900317
34 588 267688861
367 479 821640251
137 249 490474087
15 60 495016284
309 430 198291923
185 437 473719320
366 425 87549209
469 501 297276642
226 520 873645863
102 460 275020489
431 478 433506173
193 302 9136890
543 565 442290008
40 271 487206025
244 559 828112146
421 426 947176560
219 373 367253960
202 442 916610519
234 509 408651581
212 309 552252053
157 522 171162621
11 427 375930870
143 582 591593413
305 592 850288574
39 55 512328738
425 577 711657838
245 534 611563863
297 418 311737797
326 572 709819779
362 380 636578441
331 567 123743747
150 544 413485190
438 457 229579540
337 432 474773463
28 589 42054589
352 568 163376227
219 535 47695851
35 110 386681514
245 445 926696157
334 424 9735361
14 340 896524738
397 483 588290971
440 472 166144159
199 543 578237065
33 254 402163574
241 263 811995395
237 459 71241124
419 471 992360104
56 544 761252746
384 390 654910339
95 542 722137712
17 63 383145615
189 206 112360613
219 580 817951356
563 599 307040234
213 355 311211699
132 351 804432399
36 66 268794520
248 399 119056862
126 220 584042766
48 545 827064888
234 409 908399167
30 325 866254206
247 563 769384860
229 516 59419442
378 563 440688675
213 218 520538589
396 456 453392095
263 474 259666226
237 354 346398645
68 351 196042355
242 390 544483932
77 444 530198803
243 384 984746925
7 375 945308572
66 183 118940444
303 304 503996626
409 502 898049158
105 213 554397976
139 198 445714476
362 514 224716307
459 475 778056959
45 155 772039309
373 506 562145053
151 174 187079323
187 424 664584347
98 587 933198336
72 416 650440324
