300 6146
181 282 38346961
45 236 244572552
90 228 114959668
167 300 917041461
129 222 397516674
114 296 161430039
273 277 52454813
47 211 38157003
46 271 215639375
49 132 130712132
109 175 241044859
30 101 211600932
23 190 939669654
170 212 791737420
44 156 591748180
56 177 53020086
84 104 952021157
127 131 359470209
284 298 151747554
12 133 736126797
97 124 526549059
52 261 571846601
13 18 493727893
174 209 373812873
138 203 215810088
188 281 763970588
256 268 791549965
107 270 986736477
189 276 445713281
155 266 143165193
117 161 550093731
195 244 76401810
234 259 381517421
143 195 64631346
66 135 398024417
7 148 413068866
40 247 163587202
254 261 333887435
18 198 871340037
72 244 115744861
47 68 600362824
185 226 383781663
153 299 943748227
201 244 371306279
199 282 968697020
36 79 771340555
176 234 788469120
60 217 876761016
26 29 73936335
106 125 202574977
94 172 927042647
247 275 687517818
38 290 118577381
108 210 250373383
115 249 715694360
113 119 422828975
51 260 938325591
136 188 163318069
242 280 445485828
1 259 33120233
150 274 953782001
93 154 688831291
26 138 706991379
168 295 699660944
40 155 994202740
80 234 500729176
153 208 442198638
47 48 412595296
22 248 304117269
116 269 110678116
35 71 903916277
27 281 394882536
247 286 146844924
106 275 741734471
110 132 388465593
163 228 977310219
67 93 566445255
51 138 80137343
58 115 460550531
61 75 425754243
2 276 750912516
53 68 176256159
211 267 684060492
192 288 168487513
134 201 599925434
57 238 706838730
218 299 286709443
48 275 684569198
53 229 641112289
34 157 659303996
42 281 741478090
10 98 301361142
44 284 841523429
208 231 670949825
51 167 875854841
132 229 12037368
79 142 454522407
66 92 120912956
88 139 52898074
202 257 462166223
122 264 872628092
97 286 79754530
2 110 993365931
178 234 654895788
1 129 401126828
69 140 359920892
17 247 968973919
70 281 174406161
36 223 142723060
258 273 281071081
6 273 651896221
165 299 313622359
66 174 342633093
52 235 575218713
188 261 300872191
198 213 295979049
26 299 290330370
36 132 361505875
75 104 334126805
110 255 219106311
165 293 375284998
184 287 654909040
136 255 225764000
39 210 177859780
74 83 37151388
10 74 19262941
134 151 539562391
83 162 41922313
194 246 339565253
91 205 601690653
55 248 352628773
160 208 702307024
139 225 334237686
164 293 887812421
32 240 872102761
139 204 526541289
141 269 425386135
232 284 710513791
87 121 486698932
37 292 548853368
130 242 659295621
24 33 442722951
234 258 88473359
40 269 473017717
119 130 249855120
106 131 207405617
93 298 506201522
57 207 821554474
51 253 981544702
146 174 272106721
93 293 427914382
23 143 712339897
111 291 407507462
8 51 683481361
79 85 170248644
146 234 575900564
162 208 627096406
9 116 192176335
98 122 877927212
2 136 679020035
5 8 846879118
11 133 370452540
123 272 334178511
91 221 191733666
138 277 389204163
65 191 867238926
39 71 402397549
103 276 862502623
85 190 314939645
241 255 843282958
18 243 151696632
252 256 602397824
39 127 220905144
123 185 792553371
195 257 61392151
20 281 818140187
43 144 617992551
128 296 116738086
26 68 843434916
178 230 92101277
197 225 726987756
1 218 221935540
93 253 718098223
208 284 570353860
179 209 831758114
134 229 763743
162 278 696869240
130 209 426107813
198 218 494474836
71 167 69987797
162 221 118216184
69 100 597941030
94 253 951049154
41 164 799282135
46 95 209219161
63 140 856142981
52 154 460212515
75 296 963165884
37 57 779346170
118 292 383271631
36 198 724902942
124 258 3095275
151 156 878602092
204 244 72650090
199 218 120039632
9 168 358092900
92 155 649522935
26 171 48579212
149 276 267883081
121 185 658949944
80 278 229972246
131 142 170207169
105 184 859468046
99 242 323449356
136 252 48992758
63 178 762489449
1 171 468531609
6 108 82642587
100 169 454236412
21 26 170801719
138 285 219386580
68 85 894811185
157 169 22474044
48 96 387890611
20 60 108653218
173 198 741936176
110 246 280566274
101 136 506911929
66 284 599383639
12 20 59425423
153 164 901656397
31 66 751170808
254 297 940976442
257 280 838855766
215 274 147524687
214 271 440244852
114 264 379132682
16 71 741306915
128 173 947251182
61 172 646581765
4 99 508444278
4 112 389133992
2 95 996552006
224 261 973229526
189 212 406920612
163 176 570653994
6 150 916156453
46 88 91672038
101 153 435934379
198 286 261476868
26 75 70104462
105 290 195708554
17 40 587223064
130 272 208994082
76 248 257624119
101 117 541652201
22 227 499193197
56 80 102456967
48 232 190746378
207 246 163801983
56 156 71077277
179 219 932716743
4 5 170575784
227 233 736260250
217 249 327158162
82 229 975818637
22 291 370793185
13 235 580337376
211 234 353634472
206 281 159307798
86 268 430812477
263 293 952648136
97 210 214170927
131 288 32135093
20 184 866324342
93 276 203256860
19 268 198114028
95 126 128155213
56 73 266072828
27 149 826869885
127 292 328790424
5 282 359414490
95 164 487856240
16 268 775052255
42 182 68355424
45 258 32769512
58 79 363654185
40 55 352067080
114 298 692392803
71 177 1869850
7 50 599324338
105 143 844968470
34 132 359823415
37 178 876541605
159 173 824527178
50 274 611553526
65 237 26247269
54 59 341132754
72 167 692979810
56 199 860316653
242 252 625531113
29 172 298553727
71 238 178516003
69 110 135686419
191 195 956859315
277 296 890122143
6 213 894141157
155 200 578062803
123 127 754730536
4 270 338799285
4 293 492889017
34 144 168353133
180 242 800280993
69 197 800176733
46 228 535577825
57 214 156463988
116 229 707888106
15 299 385076676
40 150 642855506
120 192 374347857
227 273 981632453
115 294 122624555
201 290 420926521
118 249 904727998
160 268 571749733
106 298 520691047
118 263 48066931
151 197 898315083
109 187 316559603
154 289 204963940
42 110 187432979
81 244 850047708
70 280 831473933
271 290 715918237
204 210 940605920
110 226 945021224
18 270 512751938
139 215 88366502
14 154 940047572
139 194 259117628
178 267 822201495
127 262 822310819
79 127 313411998
178 295 995869687
152 266 311403013
244 270 450863566
70 180 436387361
256 258 903201420
14 64 99765496
47 238 100855284
115 206 403394035
5 167 281888002
9 45 557715921
110 275 745131513
81 293 568845535
105 152 637673399
116 262 273187941
4 58 686883407
91 164 338152803
8 118 110470361
79 169 49096317
48 76 751299715
54 61 893410099
12 104 755222252
200 268 934731860
8 229 2919345
241 297 233842612
5 177 999616327
49 137 790291740
39 104 258199306
33 48 959891585
171 178 763474070
175 206 20159865
188 274 947225685
60 288 963298282
8 141 893093721
72 136 31676932
42 164 384543852
3 199 572441968
16 162 727154788
51 182 90631113
115 177 780626362
3 94 453547083
152 253 555758941
51 104 502148809
196 206 581215428
199 252 566977508
67 82 631504194
189 200 911683193
211 289 100684445
223 273 375993435
87 257 770769632
124 279 198304321
9 175 164260720
10 214 610076418
81 83 932668764
76 188 490499583
16 65 501338361
81 129 87776991
103 234 75791022
20 93 690979969
10 280 152185100
24 270 682785582
116 280 731935265
144 275 670636558
3 20 815937037
84 158 107314141
58 269 765640405
91 178 68579550
28 266 53179255
178 287 60656655
12 226 742194237
155 271 345375133
164 264 593610838
54 166 479954586
18 246 579134626
187 222 45258220
103 182 466863564
272 282 273844872
13 133 381685661
60 82 695270624
115 180 539100047
27 206 613855642
242 258 695424673
75 149 263980929
106 165 188361321
16 101 879410880
123 176 13672815
92 236 976595789
135 202 242390711
130 133 898591394
181 182 591375007
29 206 123608754
121 256 826016491
40 59 997232154
161 201 595681310
230 292 796819863
72 191 366345739
159 268 666130104
110 162 926385578
76 229 909365716
17 153 348194351
166 171 826741565
41 92 841921368
36 37 194711477
135 281 212247302
265 276 372530720
58 143 871534095
97 234 855057531
163 244 150490194
124 263 544241676
80 187 39281675
97 162 933650651
121 272 386728039
31 107 593130592
40 106 439919962
228 299 767807357
2 48 600785584
65 171 525907885
85 205 618738274
11 29 248297342
52 163 763267114
40 300 715600444
221 224 297464921
88 256 774121710
143 222 571249640
73 229 502943366
195 216 824411596
167 243 51286867
116 131 445778317
59 78 570812858
24 138 468221209
64 139 24415268
100 153 829752789
130 269 610568250
36 62 772528372
133 138 291722575
182 230 800317708
242 244 507199006
119 235 829532902
140 224 819910580
185 282 864561557
214 233 963800495
173 190 775835593
177 243 386276776
42 125 798413924
7 53 614606829
188 268 13296717
113 155 54774643
230 277 825874820
48 117 338490634
75 211 896998263
253 282 200156114
145 257 565442707
40 72 584991469
40 212 289249053
61 120 549493877
31 261 415379777
1 95 202478000
110 285 937646699
15 70 960909442
95 129 263956949
162 259 869524003
82 103 663924320
8 129 105084689
26 48 752063400
10 134 901007942
204 288 541294674
85 260 398565293
25 213 57425319
76 250 200965074
56 178 904653414
79 121 193678553
180 206 675175125
131 271 585065649
137 176 384472601
42 259 909042313
233 282 945372359
124 152 912818562
108 248 223929018
24 57 719808165
172 228 242597414
205 284 466494998
130 260 939983853
19 91 975573898
4 93 886029105
4 127 466042870
63 254 761028649
262 294 553687688
31 88 579121208
36 59 28959962
221 269 733288763
177 283 194354789
167 273 111078946
44 111 377457971
68 89 24363201
26 143 380505560
107 200 662051560
138 141 410109090
28 221 124569776
75 236 433499151
173 210 307155479
22 197 509271167
46 253 769204687
173 265 731210026
25 139 188364626
141 219 737375315
55 262 47314489
76 244 633043133
164 296 453228238
2 36 940354142
5 179 809898463
66 238 214261330
170 197 228683733
55 129 800590354
7 139 305971972
137 151 408079845
174 254 402230083
164 206 580889749
189 232 578357439
106 139 611367014
42 132 494114828
63 285 955312451
203 206 19019132
77 127 151666746
6 74 791204788
252 267 853449770
33 89 358209915
125 237 176629691
248 298 165849301
235 276 333648013
5 294 280310096
18 110 383234483
1 121 706359709
79 229 461416802
62 199 255557729
36 255 370082789
102 161 919261261
51 83 127811028
76 171 409912172
138 278 635365252
33 211 877715387
44 127 967332801
18 171 568749822
160 278 137860026
49 86 738962385
