18 115
3 18 34594086
8 18 21246219
4 6 757749512
11 14 263270568
2 9 180124232
5 13 442026569
6 7 48065011
6 8 957608697
11 16 408668666
13 18 887318907
15 16 692133414
13 16 131419737
10 15 993545801
14 15 393169724
10 16 447625653
9 16 104964990
4 15 508262386
2 10 622264317
3 10 530038442
1 11 152946226
1 5 836346088
12 16 54067329
12 13 64118657
3 17 981136850
5 16 104360657
10 14 994563679
14 16 979051946
10 11 986935247
1 17 428430730
3 12 196861572
1 2 521303051
6 17 613784112
11 17 782033311
10 13 287702958
1 10 372285307
15 18 611734031
8 14 864094931
13 15 985502962
14 18 601451336
1 16 391101976
3 4 362191006
13 14 298164790
9 12 966677938
9 17 357759757
4 18 764393642
12 14 695241911
2 14 316412526
3 7 9720900
7 9 513893718
3 5 652049797
4 5 253532451
9 18 212812839
6 13 920140851
5 8 815261698
2 7 872089072
2 17 443158195
2 6 725123209
11 18 647477863
3 16 927109093
1 6 50317306
4 10 597566419
5 10 603157568
6 12 626657157
7 10 620541089
2 18 437799486
2 12 179382506
9 13 423186762
17 18 215157858
13 17 862077231
3 8 763107356
11 12 201069089
9 14 141063819
8 10 382666682
1 13 38201947
16 18 455891946
5 11 61183102
12 18 180404011
3 6 962725252
4 16 766233081
4 13 945601071
7 18 959611265
6 11 492793158
5 7 531599256
1 12 919346345
7 15 189007342
12 15 453391269
4 11 288482435
1 7 41363081
10 17 216670041
2 4 820593017
2 13 960089450
12 17 958886017
7 16 350572252
4 8 528629997
3 11 891522162
1 14 184713687
4 14 752027205
7 11 460018688
15 17 91990452
8 12 571147491
5 14 798655641
6 14 98000647
3 14 769045437
7 12 374015380
8 17 849742989
2 15 803969833
1 15 509401613
1 4 942150124
1 3 166743820
7 8 663617249
2 16 137945496
6 15 281793663
5 6 697438644
5 12 431167104
14 17 555206984
