18 83
6 14 957150271
1 12 680147031
6 9 52973848
3 18 857459383
17 18 127700155
9 12 993079611
3 7 186240345
7 17 119403286
12 18 140821421
2 12 405272
7 18 253508209
11 13 340055108
6 16 697166611
4 15 362441119
1 13 127186856
3 5 314087754
2 11 416349217
4 7 906585298
5 16 689481915
4 8 228755143
15 18 405775292
1 5 12537227
9 17 288268891
2 7 103873387
3 10 481584895
10 18 890314739
5 10 740335276
8 13 619839613
6 13 147101114
8 11 986754059
8 16 441131975
4 16 648505942
1 17 958151918
6 8 933255718
1 8 293211192
7 13 531267300
5 7 719254866
6 17 514060653
11 18 202705280
10 12 716864040
7 10 109025745
14 17 317510234
7 14 376886420
13 18 614121656
2 18 368135178
5 6 360296253
16 17 821477980
9 18 789948989
7 8 292210895
10 16 219784378
3 16 457891381
10 11 94461942
3 13 591711910
5 13 318862921
4 9 435798640
7 9 338563380
2 17 735270987
6 11 766913717
7 15 742632657
2 4 314188252
5 14 376884524
3 6 763819166
10 13 167191312
1 3 243043048
12 15 43748843
7 12 137848567
2 5 949836635
2 13 961317094
13 16 492700896
4 17 303468424
10 17 958119634
6 7 704471671
4 5 375920277
14 15 675630957
9 13 384015370
5 17 762584785
5 18 65088072
3 9 461069717
2 6 220099979
1 2 610223678
7 11 631528556
3 8 543247684
6 12 991180882
