1000 62743
402 531 448443719
17 79 406979391
414 816 535596500
757 906 497608594
109 381 594402862
456 697 563062423
119 753 508748578
478 961 443980431
117 953 470776008
994 1000 308643453
270 331 735529739
741 766 676356178
444 747 737303656
742 760 244439369
302 462 438858485
137 500 337631380
568 822 628277156
713 763 349024824
622 738 986761672
236 358 282372148
763 806 745022680
543 896 787861481
296 366 80194675
179 288 995120565
50 513 330091172
403 794 959462112
69 529 431299686
409 757 814716347
438 496 398593642
28 998 115730438
214 913 648059927
397 839 916006290
648 970 504886993
380 475 901132071
131 311 940117885
319 494 742731687
251 584 908678213
783 915 715586418
487 785 984163992
634 897 994622988
80 964 709713268
108 905 22139901
314 628 576394727
121 240 830891256
464 996 317508050
138 889 335360063
93 557 19555056
138 963 625834309
682 788 745037846
9 840 457550484
114 440 715872443
283 389 367054065
515 848 237718203
289 652 43023037
166 352 932705367
709 852 482084253
763 992 422657664
149 252 820994653
95 508 649185620
557 711 822712081
125 636 481769192
57 442 801741181
321 688 657788488
698 871 302711734
40 384 251894459
173 524 687057160
786 969 688951115
196 780 763908890
662 1000 939917955
13 331 163876176
186 444 176490618
662 672 891620464
249 532 750126864
185 910 945950855
715 894 182225527
437 693 841786125
410 535 790736373
6 994 440147783
656 832 925693671
783 905 76460268
170 531 906852872
293 658 245598987
459 890 165192947
391 784 472949035
518 913 864572902
10 918 785158323
20 144 490418632
108 310 153517708
830 890 736023148
252 975 727828740
261 525 332174615
419 543 745146357
422 660 744750399
557 588 137726246
409 489 147307413
360 616 740797168
718 749 678428997
356 440 22513444
168 529 598443388
484 690 396183596
233 978 931858218
628 738 283386479
841 979 223710985
57 700 207651834
738 984 232089564
143 167 948613212
381 812 240471292
459 570 792935632
175 272 126249232
275 963 703006369
119 725 823217947
571 779 820704202
594 996 381121467
713 779 794954204
9 538 160946862
23 35 708669732
186 542 407848089
177 481 33177100
408 598 22509316
257 558 808441537
30 737 805414057
648 742 646884630
939 996 604472301
653 966 824038567
437 540 290053550
345 923 644167489
83 404 343432767
281 620 222397313
97 632 621462704
171 251 597270970
361 400 69221970
129 341 161526044
227 838 774529145
68 384 40864017
212 335 905287299
507 737 941640938
252 920 785539097
464 844 258883514
141 222 717258676
235 415 231975042
262 402 48027491
666 888 415627406
122 298 179322314
