18 142
13 16 198490979
4 16 39646628
5 16 774091638
9 14 458556515
10 13 614752500
6 12 440958347
13 15 911216802
8 14 450496705
11 14 971949999
8 18 177310127
13 14 131969729
1 9 357984572
6 18 793224265
6 7 185501693
14 17 674151966
2 11 814352362
6 8 487675465
5 13 471365460
10 11 900624670
6 17 360544022
5 6 704186507
11 17 774681098
3 5 535952052
14 15 134988735
12 16 782218174
3 9 284845160
8 16 675376874
10 14 697966102
6 14 849335014
3 7 838095657
4 8 785258847
5 12 48805380
3 15 188355546
7 16 380891647
17 18 509579204
6 9 377491361
6 15 203527111
16 17 265764878
7 11 709633630
5 11 549194174
2 3 762592171
4 14 946114671
4 11 217223303
14 16 37014620
5 7 108274907
6 16 802927791
7 10 826631469
15 16 107978547
7 9 277074813
2 12 840257869
11 15 357337426
5 17 945680428
4 6 611417359
10 12 369866815
16 18 348677258
8 10 392675303
9 16 520823006
4 7 453161326
6 11 465625472
4 18 235747382
10 15 612392592
15 17 517384501
13 17 246452337
1 18 683338912
11 13 231636635
3 14 915234022
10 16 949053871
1 6 205393119
12 15 893246667
1 8 469664581
2 18 611592223
11 16 202089314
6 10 655485120
3 6 437425419
11 18 988564924
1 3 600802764
1 10 895862893
7 13 122349924
2 6 160634386
10 18 274076019
5 15 595502747
11 12 606125169
8 9 723411651
4 9 125152738
2 17 794359140
1 5 829014471
2 15 856133638
4 13 574887767
12 18 510566584
3 12 108606703
12 13 907762467
4 15 708650310
3 13 91026139
13 18 869644260
8 15 372054264
8 11 585892564
1 2 531606757
3 10 693355416
10 17 883072631
9 17 539856220
4 10 901183296
1 12 902765166
1 7 341430565
4 17 516767982
2 16 529259054
9 10 53905089
2 4 146980765
3 18 506042571
9 11 47490113
3 4 726955868
9 18 305592843
1 13 240328682
5 10 864519905
2 10 455586305
9 13 161888946
1 17 464041847
1 16 63699658
2 7 339989987
3 17 106243686
8 13 666998094
7 8 571555467
2 9 465704491
8 12 509789971
6 13 355990148
7 17 318151431
2 8 980196982
2 13 378121268
7 18 561142751
12 17 926405624
12 14 673447765
5 14 279984988
4 12 189505625
15 18 77436519
3 16 195257035
2 5 403291825
7 14 532395937
5 9 113077045
9 12 408103635
2 14 632336235
1 4 152508569
1 11 393581974
9 15 704628184
