13 35
6 12 448225151
1 3 590300464
3 9 343096941
8 9 105114918
3 12 622963485
5 13 36323122
6 9 947524740
4 8 842289313
1 4 415518037
5 12 350199263
10 13 375974547
7 11 38154029
6 7 340409703
8 11 94649488
2 12 638329395
10 11 197982476
2 3 636209382
4 7 85293330
3 6 253371025
4 13 680485942
3 8 43501626
2 7 168480292
10 12 158794480
7 13 878767828
9 10 380425503
1 9 678294013
6 10 521292069
5 7 425018310
1 12 189199653
2 13 214019779
7 12 694221850
9 12 134245151
1 5 684329518
1 7 84276500
5 8 312287307
