800 81972
602 794 130584694
600 766 811432997
176 750 184979220
486 695 308497702
617 767 943937188
107 188 711845965
38 797 731994208
67 150 633969517
593 669 625046767
71 278 399495939
66 438 205631923
26 518 950682027
62 275 14086494
185 269 807184086
509 641 918926795
616 749 134990010
463 548 972004107
255 440 217695625
223 338 336807869
25 186 626724837
683 780 268474529
178 657 852845202
262 764 128252783
609 670 942743405
327 434 126083301
411 742 417783708
495 515 469375006
61 535 76046598
380 553 628818730
46 208 660070149
362 614 114931930
523 769 929255514
317 538 53540315
318 767 469069409
18 677 176870661
622 760 306800517
532 585 997387509
482 669 912347893
17 168 383047896
292 781 774162327
377 631 286929033
11 329 775575612
52 330 638585310
438 593 40674069
177 658 820453695
18 122 193447014
419 739 962813303
404 412 364653689
648 797 859073742
200 539 866320596
343 540 74427735
158 238 785696429
549 730 767935109
112 389 586218141
41 433 806999044
46 60 578143124
309 516 21776326
87 119 815164685
88 198 160065883
382 462 422598786
190 483 644070533
100 345 851030049
238 262 675288331
517 728 692196030
148 684 112863181
61 785 110720267
535 609 2923288
126 260 167948295
78 398 573183035
254 722 284235956
53 712 612432986
286 630 16949004
247 780 697985665
155 615 730137653
253 685 904391419
104 628 266288627
501 746 895953380
547 718 872036701
621 749 563887357
495 721 293419731
143 258 723805887
571 769 213911343
299 440 45633714
107 344 979272249
128 301 832924926
134 491 292110944
7 293 613849410
406 595 330929575
569 768 820413092
431 441 845332445
323 613 311178536
304 749 619907088
319 699 326561861
4 109 233423171
278 587 697289397
70 408 876267614
182 545 124726156
533 674 728719205
447 738 787817100
234 779 10376685
553 636 294819767
378 609 669158090
321 480 961484324
388 733 174261517
257 651 711244822
156 768 751940653
471 496 43930698
211 689 941344131
301 388 146854543
18 88 832477435
100 405 128463260
137 211 313306376
700 782 694536733
536 567 135480792
274 337 207005966
351 529 15098825
84 236 161098572
134 452 71780634
111 775 670243433
127 275 592583909
129 517 681882815
246 763 96178508
638 797 571786439
121 586 400748275
616 681 281981867
200 495 490046381
660 675 73834265
628 741 870111353
484 717 66834521
328 362 245931183
205 638 458839201
458 605 525581942
197 252 630902952
215 602 607582328
398 425 430892408
516 740 58175193
65 643 197593224
399 590 124574052
277 693 988469513
30 237 538714375
179 346 807752832
58 715 544819841
243 601 749240980
187 674 587596377
241 521 45645352
409 495 943365137
90 233 683807148
314 747 921566875
428 768 343099568
53 187 666501132
661 788 935206586
325 422 310768271
251 475 7267672
332 486 6958747
30 732 677689207
297 654 802277992
28 78 51624438
93 556 828057246
151 309 111222134
310 389 196721743
189 406 166243699
371 643 131388455
410 788 631476376
139 402 163594978
77 797 464922702
76 257 560526589
129 309 780470165
49 320 833791408
390 510 176456471
81 354 369823514
184 188 8759930
87 229 634241982
314 446 720077557
6 562 584590637
263 716 684121893
217 555 14809605
502 651 130975265
544 724 462767385
339 462 112201675
267 399 274743793
101 663 315597417
84 791 141325940
462 608 351608179
419 451 133853667
191 429 826079662
88 283 593822473
62 589 205270649
122 729 424627632
395 575 279562854
371 798 209055575
84 282 4202252
152 164 712887585
287 423 488239642
248 427 402778383
617 624 431742895
367 678 773709937
136 440 680711657
257 602 582911385
403 561 77191612
632 764 435385042
257 608 63083780
83 378 462346384
139 700 781187548
109 532 45584104
350 755 380402480
165 260 574066242
340 428 359569040
193 226 765153612
561 674 815574343
209 699 605969969
33 443 702458028
155 213 826298634
124 456 372007863
288 600 819516308
149 186 374752214
536 642 322858019
21 180 694485249
2 711 976777686
114 433 894203147
32 43 47464972
435 534 809028155
526 738 447497494
377 565 271240987
325 761 43348013
126 707 358906767
80 534 480694438
603 726 622513448
373 680 104507492
69 555 857862842
44 705 760422797
202 797 53704491
291 797 88612223
144 204 44487566
83 522 868996869
501 795 856453231
341 352 984614853
412 425 618474096
413 641 852411645
63 519 270032404
87 430 344531310
263 338 988506842
162 684 432815255
6 444 116875661
321 404 868092198
