1000 49030
317 552 751787289
205 577 573769684
164 512 151234109
377 855 441317951
117 286 837562386
505 934 678622679
83 839 693708019
209 814 830261810
28 497 279877568
244 626 376911476
902 965 611680261
71 908 359126041
41 604 111701595
100 836 479179250
375 982 408686350
9 272 171034477
151 250 843075328
36 174 532245529
42 78 566595788
367 501 849638760
219 393 278044717
94 648 371986101
40 787 776527265
570 594 837597064
16 321 415046217
21 815 31784985
834 926 742576659
111 660 662683666
350 484 843391514
761 981 879227289
53 573 875474252
561 915 874579085
287 300 791890764
498 596 522752526
888 987 152252826
342 640 630878787
77 330 9561329
130 904 468129878
853 984 869341424
479 983 387097283
658 748 655238140
931 978 825177042
176 319 18327396
636 894 30637665
517 981 812080069
304 959 392751335
43 52 287285679
653 996 6210229
317 757 650236552
169 544 325958525
194 564 384564144
922 937 800941336
76 658 396529637
65 901 494837635
30 931 612222697
68 227 31482154
675 878 368200545
280 860 313750889
558 628 466499840
471 646 23026511
50 230 671029476
10 928 453983396
607 664 317626431
395 579 879885101
317 556 407747898
805 997 62321709
35 392 497915925
444 557 10717231
697 818 291021970
767 891 979182339
463 582 431580563
908 966 201795589
322 389 429174530
183 693 855125156
286 988 602539504
151 163 79799074
747 898 971697408
626 860 655551384
399 918 439096582
104 840 340629309
419 816 373506538
304 868 237215206
33 733 340328914
163 369 963830224
162 604 318326400
441 926 814180765
85 676 408141047
94 470 649625756
40 760 206575461
535 539 370829133
585 838 627138876
34 902 348209699
44 602 14067105
793 886 97604235
783 836 443847690
453 743 334175789
93 862 192356129
598 979 957356657
494 734 860621295
332 869 268470340
521 851 77666102
296 484 286518299
893 900 755259165
164 929 14754871
409 835 821198098
634 936 864472363
423 714 963207147
556 578 461933211
469 630 29113934
128 625 380200005
612 712 432161619
478 689 474265925
486 581 746384231
422 716 889163668
18 503 50270579
335 799 270185937
76 846 649447996
79 478 933431107
571 659 765621260
105 758 910496798
53 358 161665170
318 720 593587205
97 351 754626822
585 762 982957776
610 771 556334736
355 593 10886030
632 952 546310890
253 451 629320141
577 847 356774211
488 981 423059224
21 991 256508774
268 328 468506817
137 828 8632091
175 723 660518367
450 910 347192269
194 404 886811546
476 977 67340396
71 756 507054501
529 933 649765268
189 824 863600396
407 984 326370287
637 954 654105903
807 905 967951574
549 866 137994509
266 491 909987646
245 869 500487877
600 666 321018065
623 642 868717914
354 984 56166747
