1000 165691
522 817 740562489
363 759 565310561
439 616 687551421
443 453 10105819
510 624 887763738
134 715 315948010
555 639 333564367
557 983 367642426
449 683 645567920
230 248 972935651
582 692 188701601
811 860 304342473
8 882 504358049
50 949 861869381
344 617 703414538
340 651 627454468
411 916 898719766
616 803 185046575
388 872 799737253
68 959 204834764
58 226 493649980
61 286 78468707
640 671 506548560
141 148 610088676
70 616 383683525
246 653 776037831
187 355 344896177
654 729 287588213
247 994 630551652
14 103 754941158
582 874 856615340
262 807 437304458
515 563 386892628
532 552 877796717
745 815 72665582
471 564 662626453
377 425 18416594
299 674 208461486
229 480 80659302
518 724 572642793
28 520 388372382
85 376 456503840
346 396 942158534
484 784 978660669
17 644 57271679
638 907 339601372
273 935 43482630
267 284 3760687
7 683 208902076
287 916 468331298
57 404 41382626
262 368 3249087
613 692 684058275
616 747 434218194
456 604 329500503
465 612 789844688
451 816 274747141
458 550 118616052
59 190 757107242
605 812 793983146
463 753 74472120
30 131 344198705
485 856 88174945
483 877 655023995
38 664 625976596
283 932 883169879
308 329 551988935
404 862 891089617
321 538 369823095
24 559 495589592
82 858 376226412
372 642 165336609
49 801 501012929
273 548 33048139
271 379 158806307
259 982 516240196
20 589 970711256
122 207 586075626
189 867 313696515
230 592 359344373
81 845 623873318
355 954 125000211
147 767 709082087
42 429 814193492
454 681 365331222
163 363 887642312
245 837 341428206
234 260 147904613
77 821 842361242
298 967 686698030
183 737 429706235
135 762 86796946
101 318 935321768
243 278 922992913
286 509 48286262
60 274 727727397
30 309 19496376
334 537 411347807
160 308 247362185
212 807 953813199
682 693 512659528
32 343 124539049
131 514 709841187
407 772 417885220
126 974 975297624
110 521 87768741
39 621 515266809
362 893 298832924
57 826 307989231
445 516 296636334
107 903 546178624
311 678 516461716
3 776 169973908
746 748 666403138
309 513 317743348
62 958 711186635
249 503 946500053
285 579 819228291
78 198 215358805
779 865 148708325
184 325 330296771
15 486 651190455
100 395 510166629
551 875 508950380
533 959 716852852
310 344 662729160
20 374 554707051
374 753 691226058
177 862 38315392
584 641 879119557
219 941 140832114
599 869 814455503
912 993 360089733
619 625 533135455
557 908 539320778
211 777 1470001
207 985 814419364
410 527 511009133
184 598 194761350
558 617 636348935
40 200 680000001
145 678 201246568
610 994 353637885
289 905 689405774
698 760 700621382
83 402 856645360
249 859 321058378
254 490 408794213
796 957 47576864
707 787 183734853
670 806 842276300
175 517 73961872
104 572 506401729
286 977 947317710
138 861 727850918
149 471 438403448
137 380 32218205
385 880 933261462
78 415 53376064
