500000 43845
2 54284 176676164
3 168308 41843706
6 130823 677806923
8 258873 494931576
13 419993 710470603
14 290647 793006539
28 90814 444889804
43 156770 138911731
44 23204 888805866
44 473867 652478165
45 271663 458890312
48 445577 99675982
59 266959 884886979
67 323526 304199563
81 192168 420232554
86 462404 619726487
96 125412 560147246
96 137992 538580788
103 254810 24895189
113 487490 574462959
120 385796 357310004
121 27807 59690606
124 429063 507425949
127 45324 486853132
140 157520 872841621
143 215610 986365351
150 229394 521937610
156 18211 676406456
158 72496 49977155
158 138274 511986595
160 429769 415137753
170 470946 299109199
181 321706 439198437
182 153572 240074233
182 252964 690264890
188 470523 805451077
191 38074 529732693
193 453947 543133590
197 88045 392614355
206 70523 983924894
209 218368 315842594
211 297854 75030840
212 485832 892224635
217 466787 151962740
218 182076 819053071
222 336928 941656563
225 427696 104790144
226 81480 617643893
233 287238 275346
236 342750 280326064
236 435597 125191202
244 498877 943983715
255 226568 556768854
261 329335 695349161
262 496784 326356757
268 51261 287496850
268 420825 487207097
274 128815 329704687
278 356504 955994371
278 380712 116736108
280 66719 695223887
281 177943 22424292
289 96416 486450696
290 141981 425130480
295 12673 519167069
303 413453 118726593
304 321210 953739060
304 492835 605566255
307 359573 419900511
310 290975 716818193
312 430578 330332941
313 387412 203853007
320 50359 720833666
320 145012 868405812
328 414529 889030154
330 357637 736163464
330 494739 634288170
337 374038 49845981
347 101481 870424345
351 103464 753467817
354 179784 517762670
355 428152 878470037
372 212112 158648858
372 245181 66001299
373 59307 470078615
393 326714 232142390
400 282093 817136225
407 469355 580535357
415 326229 186407077
427 455873 930338416
428 264585 430434616
432 211120 742275759
434 368338 483914186
437 226556 752513607
439 473819 263844954
444 213963 367657351
467 184677 468181740
482 262468 730118291
484 421683 371459194
490 53979 492560759
491 158671 621452071
510 90215 846174078
518 480421 953255354
525 479272 91013060
526 374038 949242441
533 375114 982610698
536 429139 122509364
537 326278 102572745
537 454822 92958037
540 278981 808247177
542 63027 98952821
546 143610 896357490
550 260244 802032385
557 98235 410691107
559 323377 501581820
559 372061 3114690
561 428605 118831159
562 388058 338994515
563 218823 524442560
566 425235 962272333
567 69834 196945047
571 194803 390621034
575 199554 902524583
576 224831 678379710
577 405099 488047348
579 270008 965377803
587 433515 602689040
600 119025 7519059
603 479679 665875411
609 311701 283829165
618 471380 822707786
619 92892 706323292
622 113948 611918831
624 234148 496728093
630 220949 564409114
634 275678 376585919
643 143908 513000632
643 314625 342700281
655 247757 434468409
657 245377 754575479
672 65984 433754318
697 113145 939065653
716 66226 989250516
716 263488 661621520
716 455928 66787979
719 473564 862702234
722 338682 801318667
737 56974 243804973
752 198227 128988791
753 215028 526359106
759 442404 759786098
762 447007 9629187
778 377530 263841745
790 272343 433318686
791 84921 399190162
795 326495 330112475
801 88270 458049293
804 55084 690663024
804 122472 25489001
807 245498 377738899
811 178340 814460496
811 263568 866458705
812 113117 580473830
832 193250 88577566
833 164432 877357046
842 328269 332061740
843 349484 574729838
846 150474 618196223
847 132660 813811469
854 20117 433652545
859 158473 960195930
885 158773 830678738
892 212629 875998167
903 462795 655956259
907 230854 144504439
909 14983 486828228
924 453451 973897292
925 13432 145854010
934 187656 500670084
943 114704 866120214
952 201793 341315222
955 107486 9150018
972 341900 391913911
986 305204 669365406
994 234679 24434579
998 156385 243485386
998 493187 449666617
1023 472662 859043653
1037 480495 194655574
1040 169701 238342070
1044 461946 305377445
1046 160761 650019466
1052 443742 353884581
1060 276949 902299070
1063 150761 737257101
1065 310353 221713149
1070 184555 835068541
1072 301609 579480301
1073 28342 805825781
1073 138922 504026565
1076 112646 505651850
1078 197936 178086690
1080 38664 638687446
1090 461152 526326555
1092 92924 305319344
1095 199659 506686098
1101 177024 493599644
1111 70059 248142541
1113 468524 911608709
1119 116804 939387460
1131 148367 359383465
1149 400385 519365820
1152 187697 391680468
1156 388683 76141204
1158 374754 40635600
1162 467634 142955358
1171 273684 982655771
1181 40522 987195824
1183 307053 395518682
1186 437530 424440380
1188 252627 868961037
1188 262042 833022494
1191 284684 559084036
1204 35596 114583669
1207 473458 347303698
1212 425358 100276020
1220 373233 979447679
1224 411703 162957114
1233 361073 243827394
1236 40818 793661855
1242 370883 723720687
1250 40981 439848528
1252 243608 28105838
1257 159380 425623005
1261 260634 308904429
1268 176254 541321873
1273 146112 541738391
1274 486174 816276162
1287 245164 103432325
1288 233047 86658155
1292 256392 85366644
1330 396357 206974455
1345 11405 390181817
1363 245430 723356767
1366 11709 212418929
1386 87956 677512310
1387 461913 578285820
1391 252215 530105731
1394 279731 374856619
1398 353430 57905424
1399 194176 453895095
1401 22488 723326977
1403 272026 528982900
1408 471186 363971815
1409 209177 709301191
1412 297796 80181654
1416 101947 146016213
1426 123299 588909556
1429 5397 772389885
1435 167599 508776979
1438 74420 406504967
1438 130901 627837826
1439 107294 662671517
1440 290241 773302752
1448 455800 495536633
1456 175675 856827057
1466 424724 218492383
1473 406326 602563700
1492 207781 1244878
1494 46903 859895540
1503 96918 165685874
1503 330824 415217886
1507 81900 338647900
1515 251759 104360595
1529 483907 314828276
1531 383086 594923583
1532 35362 641254061
1533 122763 65114922
1542 251109 278360955
1551 140088 639204429
1556 95389 433027713
1558 84355 395732008
1563 42664 362298895
1563 286464 122604498
1564 424393 176576459
1571 259004 547601745
1581 310805 433936685
1582 76895 928359723
1583 388989 214064944
1584 387140 942201661
1588 66435 144418630
1596 294286 823540938
1598 53020 121410443
1617 59628 163275734
1629 266143 414749757
1633 463238 985927605
1634 357267 519362156
1637 453359 428267742
1639 175527 600901613
1647 101980 695448580
1653 311577 969904788
1662 39662 531061351
1670 410219 303562401
1672 426886 328655206
1689 107908 39807098
1694 23366 246127449
1707 264660 664083866
1707 348078 461713821
1708 63100 868429513
1711 428524 694567407
1719 393301 426941837
1720 386782 435905789
1725 424380 309369056
1727 415153 963393082
1733 252346 76965666
1740 452983 704691953
1751 59571 81459536
1752 67485 183962269
1763 494909 53607798
1769 221591 75225719
1774 325792 144490594
1789 432390 21135951
1795 319159 131626650
1795 325190 573759647
1800 157093 783993487
1800 381689 98056668
