500000 73765
4 334279 885368667
5 163700 602300809
6 274127 958931113
15 338204 431880092
19 261079 67023035
23 134878 226490452
26 126215 763970966
27 250252 399260026
29 218066 210391672
33 313319 177796351
39 462587 991131659
43 93234 318377042
43 393840 58486232
50 300675 375037169
51 294743 182227705
51 458899 797804099
56 48122 134452754
56 185735 129090723
57 294254 7126658
59 388252 866342847
61 129671 101496020
65 42697 666062371
67 19496 103375995
69 132177 112701968
80 91815 829745854
84 303430 244393362
87 276072 721738481
89 71141 801395153
91 233531 283398629
97 41483 616554918
97 164997 501324961
98 228622 700037489
99 207287 754214481
105 280919 613770793
105 495279 262166398
106 288470 937833908
106 305920 519791743
108 241805 461219960
108 258074 991857454
108 499163 673966641
110 157516 419092447
112 133036 865819652
115 175300 42777486
124 229146 604520404
131 130688 972854615
132 331307 192475349
134 60286 932349738
135 466902 61024606
137 404732 537399742
149 348790 640574466
152 187762 183679941
153 397010 744360928
154 318379 536264802
155 434858 569666106
156 126818 8691927
158 121090 350685508
158 241209 334520707
158 436445 518805566
167 326669 480569354
167 492183 108038340
168 156298 823019221
175 122998 518743908
181 258076 252613565
185 253802 93685105
191 9880 274434562
191 279054 307288086
192 219277 529566593
198 299844 505172653
199 280892 955671846
199 297459 915868241
201 144323 407816350
201 190046 941770417
209 294920 839626577
210 90707 188252199
211 251984 384552079
228 243590 645020424
228 285590 240354568
231 308002 431979581
234 121514 868909953
236 464481 697808146
248 325947 135531205
249 406403 414718029
252 142751 409460953
262 168366 96346754
263 416485 349805938
269 113570 207630245
269 173986 397214123
270 56723 913365473
270 403891 199513842
271 185912 294372263
283 351623 268877635
284 391659 380947721
288 224974 994613913
289 153510 395480647
290 188518 254669216
291 133717 246237610
304 6548 644537262
306 57752 638108304
306 469379 475641332
311 32084 951615432
311 105255 757337072
315 321253 29716255
317 445975 909942054
324 181415 564265018
327 288707 332780558
334 102176 641832614
338 148541 92619343
339 197867 296475437
352 2321 693290030
358 337185 510458475
364 330980 547903808
364 376255 263449760
365 317941 472598631
365 368733 595536582
366 39981 214342395
368 93123 994648294
369 369058 315686214
370 21672 835825063
370 163292 326839862
376 47004 43053863
376 170042 813270093
376 401861 96550157
378 141473 651814876
380 379802 179947486
384 140448 670196847
390 288010 776322448
391 135799 35796875
391 281838 110115164
394 372647 371591830
399 39628 73610968
399 150563 451332118
404 445011 294536772
405 338573 857184286
414 124561 93480483
414 276177 353736708
415 103373 621278221
425 227536 939639639
426 132363 78125763
431 199150 451233807
432 446925 410896259
438 251182 511117318
438 447046 670812318
439 345443 890459559
439 443985 229202759
442 184536 29530596
443 266165 287837868
444 244786 3701101
445 141046 426404426
447 246573 779546398
451 6596 437851517
461 267040 479438776
463 333494 992801878
465 370992 980230355
467 279662 849221552
473 163331 757889811
473 276900 133231749
474 9320 782351258
480 323679 648950397
484 175665 703346877
484 447171 206148552
490 233997 116956153
497 201877 453046316
499 256210 517296423
499 287451 638684513
500 411029 353961199
506 324838 757330076
519 284509 461684346
523 42466 723132777
525 176335 730395243
527 242878 457276349
529 36843 11647758
537 234820 476725579
540 371948 146282962
547 323264 694606358
552 276451 247360500
554 83113 238429767
554 141449 426133117
556 77144 747334464
556 365454 933623150
556 406681 302520304
556 419030 935706680
566 327974 937337960
567 32705 670152561
567 382700 198265006
568 371765 384946629
585 285324 12772049
586 315047 461258282
587 258388 120869949
588 406467 731063127
588 474040 82217552
589 344055 285262966
590 61640 548745772
592 368595 864085271
593 79773 720133582
598 61136 837497960
600 380431 848145503
605 121825 446955939
607 259944 812783050
607 303832 819303367
607 482510 814488462
607 486119 364210314
609 341133 478245588
610 83639 471149197
611 376251 226718660
612 136712 350983889
612 218077 991670803
618 157891 466579817
623 151480 969876704
624 229719 465515377
624 262483 395405760
626 423556 431157822
631 218602 209952023
634 29978 978748886
634 145564 348478377
634 430239 369364130
639 283530 564666224
643 131388 878821473
650 205881 775776175
659 457476 390169184
659 468858 349239367
660 381354 311818471
662 129355 757580872
669 260335 137639414
672 224047 201395146
673 58049 258677553
674 431019 272707326
680 40095 97166104
685 275467 22491775
690 100697 503360378
691 180298 531398381
695 244595 824503595
699 347656 791670716
708 893 148641012
711 444693 355778377
718 57989 588251082
718 428518 109637678
724 147205 337101379
726 273654 790623190
726 444552 281389893
735 395480 726448723
741 21168 525316096
741 268568 553955694
752 315682 192152349
752 469121 505035007
761 489466 171632951
767 485467 72682111
768 145975 54722698
776 50785 610041307
781 15109 505637865
783 248211 515155850
784 475411 304186613
784 499203 767739361
785 39358 242673035
787 78180 991670693
790 169906 787331710
799 82454 981292514
807 421216 850911110
815 16363 544066298
816 101735 487827063
817 367818 358272256
819 61394 626696117
820 273622 30581574
827 349717 652893670
828 303518 77822772
829 126776 250307817
831 13307 21879899
833 222644 760736775
837 450924 643835337
838 65211 534220136
845 154626 114876574
848 238226 789468872
849 55849 343673311
850 13952 651837290
850 462347 659625865
851 165443 368880972
852 355160 71793897
860 129870 500735387
861 297180 174754346
865 234188 696961641
866 124201 670242607
866 177701 987749788
871 455192 396425123
875 310067 262923049
885 136686 940141133
887 163261 57085570
896 89551 107435432
897 402197 292199245
898 48940 859963314
900 472069 352124245
903 12751 618967300
909 221908 438925253
910 420267 276852002
913 210562 684394899
916 271309 913269268
917 443338 593102649
918 336409 353826101
918 495506 997451178
919 206602 473135434
921 454715 250879619
922 314922 583437781
928 24018 389204865
934 56023 363645355
935 274363 99825971
940 258134 155402948
942 164298 706011376
942 392768 859454290
943 244418 652232714
945 111568 429446676
951 30723 284192323
955 219726 519258603
957 483970 430991743
962 330357 282924717
965 40546 261712571
965 226039 973047608
966 490250 483235901
968 158292 240762570
969 255445 941017869
971 144344 241577872
972 24217 144587171
974 307034 548891772
985 72282 281092065
988 36266 975261275
989 203316 623323715
995 367243 355812902
997 399549 967221844
998 170285 178480279
999 161133 142248547
1008 27890 579669247
1010 357491 202688118
1010 404096 396428118
1014 160260 483584127
1017 357455 436734355
1018 99708 438768589
1018 224900 986960958
1021 291786 737480133
1028 135136 345482306
1035 28065 338536913
1035 343035 859324935
1039 24478 833254551
1039 272893 925768128
1042 202330 63159405
1043 180970 501951745
1047 103901 928127245
1048 123554 808638867
1050 87005 124760709
1052 256799 514308491
1058 332498 848117104
1058 398668 459470489
1059 65277 430835818
1065 63592 516248733
1068 60370 812944576
1068 178981 783538559
1075 210333 505130087
1075 259059 358703167
1077 160744 989030703
1085 144159 669800778
1090 257476 595288888
1094 449568 325292559
1095 192255 929688228
1100 312712 979665362
1102 166278 464061582
1105 382928 891060160
1114 311792 111318329
1114 391477 467554370
1119 425120 729728908
1120 432525 966642581
1125 463797 975836094
1128 486382 893868954
1133 323715 365422925
1143 51682 150231274
1145 335196 437616179
1148 174022 235077421
1149 402494 598512988
1150 256882 995733164
1152 154393 731541586
1153 446367 873564451
1158 409410 534216761
1159 349954 342843355
1159 416984 113083906
1166 102336 790253816
1169 142759 649930715
1174 401710 720840719
1179 342235 528701925
1181 50215 94864379
1187 143414 742652969
1192 371362 569777137
1192 448674 369697739
1193 182041 283240912
1194 119187 568848768
1197 70713 944326077
1205 64173 193931581
1212 372390 972823791
1216 13047 28023600
1225 476565 464753094
1228 218896 613247475
1235 343962 78976802
1236 244245 685480959
1238 141270 352113906
1239 46900 439926878
1239 223253 528779275
1240 299437 467739300
1243 368239 581340474
1250 429986 769521183
1253 340588 331062172
1268 122253 117948493
1270 444116 567460396
1271 63931 203365006
1272 48747 800190109
1276 96280 305802522
1282 42861 497260393
1283 215370 26710324
1288 36799 314215209
1298 284024 107542687
1298 390395 459581223
1305 137197 307863633
1308 107397 488350001
1309 496321 93733990
1310 235420 19438255
1312 322672 301213015
1315 480996 387215095
1318 112765 843189867
1322 176067 401110240
1329 372946 491258220
