10 45
7 8 570249899
9 10 779977539
5 8 813867002
2 3 87648549
3 6 351891403
4 8 414132040
5 10 781978528
5 9 732231701
4 6 575318207
3 10 836578094
8 10 315300714
3 4 764706755
4 5 8515923
2 5 302546979
2 8 90466638
6 9 376917654
2 7 978739784
1 3 633061737
5 6 917687159
1 7 80686665
2 4 625081298
2 6 592513748
2 10 42875075
3 5 35365997
7 10 950954523
6 10 874577743
6 8 473933126
3 8 328037604
1 5 685342655
1 6 546290519
1 2 81934021
4 9 66050663
1 10 721260623
1 8 850494846
3 7 599952700
2 9 624726785
1 9 288461006
7 9 352781545
8 9 24827737
3 9 732426386
1 4 783386167
4 7 642111955
5 7 374274814
4 10 265535310
6 7 379101172
