18 78
6 9 450961562
14 15 638879473
4 14 186014146
13 15 924460261
13 17 121707956
8 9 379372677
1 3 336318522
4 8 279482048
2 11 286111671
1 13 365296291
6 10 954402375
5 16 658092322
6 15 414105380
1 2 690788631
5 12 351659083
5 10 382689673
8 15 439643230
3 5 266744369
8 12 842225868
10 13 953283130
2 18 361412654
11 12 876340040
7 10 537831668
5 15 865259708
8 11 322064448
14 18 223341365
3 11 524146961
4 12 254136921
3 9 847858084
2 10 312441556
6 8 657038102
16 17 123956896
10 17 107357518
3 10 484729223
1 4 287090969
9 13 866293733
5 6 765120661
2 6 360297906
11 14 5949395
11 15 609475520
13 14 144503736
9 12 518111040
7 8 86988067
2 13 39604618
6 13 941282388
3 12 626140188
2 17 260969099
6 7 488499427
7 9 530356207
5 9 86935225
10 15 215078833
2 14 783815215
1 7 148820081
7 11 404148363
8 13 218096864
14 17 32709908
1 5 423858341
1 18 142559372
2 8 914346372
3 8 652856573
4 9 613338813
4 16 613309368
15 16 485172402
2 7 300086682
7 17 955485387
1 12 369072529
9 16 922029981
3 15 969831774
10 12 899652937
2 15 535292059
7 14 227962914
8 17 304452096
9 15 246517138
7 15 985583841
15 18 332122941
4 5 17239290
8 14 432378982
4 15 880959599
