1000 109430
509 877 813282600
642 803 819229884
248 762 385560986
726 943 204854611
74 182 511968733
246 970 846455002
366 866 382163536
40 190 475233222
438 634 629830688
583 732 618841518
27 259 791288645
528 809 416722534
68 940 92175282
234 603 949801035
376 841 512214472
622 949 751480288
235 431 283238411
369 969 376878745
950 990 31731223
222 552 684390135
11 319 384353492
190 661 476806100
433 715 836778984
497 884 497130239
471 969 266779757
383 461 993354507
170 730 646798563
117 137 188746340
23 241 50301032
292 933 970419106
27 414 806515494
468 992 466093857
81 181 546657292
335 922 130639825
447 867 248284608
609 822 300279625
227 988 800738515
265 628 994668322
420 562 515832118
18 359 102460290
433 448 334994668
824 880 824711927
38 536 186236928
454 455 734078341
194 796 214081977
541 954 772411649
241 889 959407373
490 834 228910752
348 464 193747026
486 724 112335306
173 461 167786043
474 880 78613044
661 986 559721985
297 343 166113581
623 683 570561248
393 948 786298422
215 999 717357764
99 610 306454744
329 969 529459268
300 577 831977906
345 884 737234895
714 855 867270865
110 171 938455076
839 898 612981572
262 856 586302471
216 856 284493806
634 717 580117297
266 711 529735581
89 1000 771057799
317 323 4165211
741 767 300993423
525 624 859970564
564 904 125137695
421 727 959320088
72 504 731488598
658 792 121524434
481 975 732550352
384 956 505388921
35 296 213594389
10 334 517981685
640 735 244024401
337 994 409387940
598 954 791882314
85 347 300189550
43 177 184567949
170 530 279078678
229 467 965713387
297 984 38072275
498 965 122938659
50 885 598854175
459 468 326836448
542 723 288903373
256 565 559189733
177 971 835751777
5 668 640860806
48 896 934140827
392 631 879753817
549 701 142201941
38 942 446331693
361 703 717115790
846 999 518536763
702 972 101637061
448 924 174203547
445 580 172728971
102 146 800439801
115 389 485459
44 149 301648008
639 990 768718732
59 536 853041718
628 956 155836145
325 881 388462880
516 739 213689119
273 420 233633095
492 600 528466791
21 987 344476548
883 994 163356133
62 686 797780409
106 936 383022801
4 991 731243081
722 934 371855636
569 613 464838857
265 968 203580446
367 425 306270711
820 905 306132726
173 663 384491242
63 750 575564946
1 895 980783499
626 695 211146600
206 272 548651075
228 320 273383492
680 708 494575349
340 516 550491740
410 586 57580846
842 872 668077729
118 180 44564379
165 263 484578391
830 850 57526459
33 337 900430567
624 846 890100436
650 714 656724211
272 630 137716010
307 675 868488363
435 534 971028590
771 871 190564190
178 669 432655989
56 193 696824404
325 488 100432681
201 467 728642778
76 523 225113796
124 370 79854493
392 523 644143930
109 873 284936507
516 959 643566326
63 913 111395863
197 691 716528841
744 889 400852332
81 287 547007775
790 964 148595108
164 946 654982259
347 711 877261802
507 698 389753092
6 547 815442173
62 145 127884232
152 501 982153543
192 475 516484257
188 414 427561006
285 412 560605134
221 427 613568169
131 733 401854115
8 15 55558933
564 722 12288892
10 699 748121160
354 982 681629423
569 674 422193638
221 348 413409344
208 655 710415859
305 946 454365977
103 874 994471337
96 665 711564922
727 970 821777292
396 753 988661486
1 873 811141819
204 376 85502975
33 713 482517895
247 541 64121578
53 604 784497481
178 906 798337686
56 182 889896815
161 531 749222082
260 332 515306968
76 366 992516734
284 931 266638434
56 885 858939868
620 682 261726144
545 671 250442470
578 706 621118864
239 800 975797714
90 690 743584684
424 700 294936180
292 425 222999743
118 945 176968435
28 46 954595867
511 866 33056703
206 774 426897610
277 359 26484418
129 616 874012130
49 199 140689365
199 789 162803741
224 240 684691573
849 998 91874984
142 486 41135286
789 946 611335483
286 600 979045239
487 589 155209577
247 289 794134998
666 919 135889721
3 67 58617830
36 237 517975284
474 973 446611103
775 780 676574272
289 693 621515030
332 687 157002861
313 437 229093101
226 671 765608974
506 714 822005772
19 975 114120651
523 893 126046608
137 203 689969269
25 220 337709571
522 919 601752667
623 994 152454861
599 948 760664539
88 731 87293675
463 467 32205627
24 321 315627230
435 894 122727865
119 653 792081893
646 865 446180832
149 786 865182317
467 773 876307229
368 950 981042632
412 647 81668241
50 275 895922461
641 847 65887015
607 915 858863519
78 467 497531625
570 648 818780673
203 581 672676751
206 954 848508713
719 847 823864921
596 685 841663523
161 1000 246599454
464 497 124174680
337 938 493223075
176 264 803117311
197 735 760895024
26 531 774883026
334 537 267167840
449 795 129890565
783 861 530950969
802 815 216246899
484 687 432788859
37 587 990052890
811 969 221844284
48 954 450674633
820 994 719666100
248 621 282598935
540 906 206117461
27 278 83602327
455 1000 714958111
134 487 671736137
7 468 600182321
61 577 36385874
459 797 385673378
549 685 200875759
152 689 858245265
520 845 895168167
743 751 52442746
303 518 509468608
115 915 976264651
55 680 90725363
82 267 332832438
210 685 870696546
6 957 299150665
440 879 78060233
135 834 576306107
27 805 426071028
216 902 421503495
96 440 503437680
696 986 641077438
389 406 794430597
69 838 497421081
287 396 429729891
272 409 354035277
9 170 693703578
25 313 817682467
339 735 543690447
348 934 531694791
527 854 250375852
573 634 157427167
354 455 929013016
500 962 423160543
140 528 881260456
40 700 300567707
145 773 712307028
831 882 482056733
10 188 331662701
548 957 816587960
177 683 792560078
373 994 893888349
408 799 937018449
174 312 725312300
363 831 460583813
600 776 557547341
490 710 509234333
116 578 702132737
272 304 466576042
223 334 976093939
687 744 868464396
174 770 67544788
277 358 463980326
146 175 440204326
168 783 189381456
530 795 546426710
302 968 756292881
146 896 811977744
353 653 628844173
70 772 462799311
423 900 891854140
460 820 726640050
930 985 505225692
61 398 147468694
35 344 456772008
624 988 298724960
818 878 750066890
848 951 811466650
123 588 259368461
302 775 53092929
368 528 398395862
543 980 99573468
337 861 766406228
32 308 351937744
238 670 468312310
62 296 762502898
803 979 54204189
250 788 829631326
775 895 418579474
255 861 664347782
233 817 310123578
64 688 69564813
340 894 279990152
131 241 206426069
698 873 72779570
87 630 770996182
223 747 620780711
350 753 948775729
222 799 42499519
202 260 845451268
87 976 612909108
155 192 98987904
401 502 231087184
98 397 715387831
84 186 118128360
124 873 956750522
205 227 647784584
201 959 331537635
60 418 744968175
251 784 691824238
300 491 298851773
453 874 825911374
361 760 994271082
896 914 411239998
134 919 280419194
580 597 558153237
605 705 576281326
431 642 854665822
183 698 197982717
481 857 223318567
137 984 860830723
532 953 205377561
501 610 448937146
282 509 613382856
233 243 990539431
820 860 70994508
19 688 901565654
284 955 915534096
70 396 709992392
226 846 832795113
208 591 257730988
753 906 932135786
196 308 474785229
725 947 112920182
116 870 138075468
949 967 889990677
170 662 35897102
244 422 130945163
293 391 712558327
259 951 333180326
588 856 411943511
419 942 550796888
367 961 398953892
262 773 940799876
610 679 323525994
121 510 647058460
346 397 549521534
462 787 112969835
123 887 144310649
86 205 551427247
289 996 889287524
67 299 717462762
714 817 421981104
491 895 842373625
210 530 462724968
33 413 115490277
636 976 285610409
412 492 481886584
65 792 348489553
468 586 985631507
11 739 465179125
275 763 3474623
367 486 78256665
267 486 681408897
511 557 892664986
70 714 50326513
286 592 391265135
488 913 877693453
665 965 484455312
209 236 748885578
197 453 53773877
690 741 493663724
159 810 135731011
3 765 414930070
62 682 212297987
396 800 212560676
407 536 29912340
631 781 594212280
574 952 103581346
199 881 10384658
359 562 466639320
42 684 856460069
134 908 365190291
713 751 458466534
75 817 441555031
429 833 425703270
630 823 912391046
657 677 132271651
380 753 841560526
515 834 135893146
104 271 960775139
94 306 514555680
817 930 824598126
57 594 441036017
516 637 631592004
420 473 661259657
490 778 254494171
376 803 142774578
179 322 86599161
716 776 55013086
85 604 582108589
88 462 19730230
173 969 389142914
229 266 169863410
170 373 113934322
602 665 773523562
9 298 974689049
37 589 692858989
287 711 675974058
448 607 81106513
410 432 318896422
200 754 780792139
120 590 728734538
323 945 648955648
481 783 426557640
210 333 817734491
153 160 366311226
65 242 494621089
452 915 95757395
283 291 629601985
364 776 717035607
119 640 761769712
430 576 833305548
639 700 626633333
447 462 906436209
721 821 416550337
797 957 865436015
267 746 246909634
647 747 644061902
144 515 806715768
670 778 517651498
58 568 841547207
657 928 61889701
271 892 570097807
235 606 127056927
422 777 218082297
538 793 511617444
232 362 691512084
97 676 659813158
564 972 592309919
82 97 164466795
144 382 439032616
638 813 662861640
901 982 140288085
155 237 660890895
112 298 895987585
119 928 114349381
447 820 515403658
857 994 275395992
179 439 739000808
269 333 499900175
12 131 470424322
119 393 72645251
358 911 54888380
565 927 100600397
31 276 75188820
87 499 523486016
151 594 83897966
118 361 127223001
745 939 300996204
421 665 672828597
208 823 321513475
78 372 592356162
72 920 649107467
944 976 353641913
597 998 236164501
254 417 670820683
127 534 643287618
18 111 530927514
343 812 818679250
305 386 592472170
483 808 272474363
660 865 69399192
3 412 196423035
167 316 125418058
64 130 918371696
319 754 490428519
152 925 399695847
80 512 190984521
539 566 500939954
690 823 297310897
264 316 574658941
489 682 234791163
35 226 585384483
371 442 382044050
504 759 203330621
723 950 154026661
75 611 931288060
551 816 118431770
626 766 890972216
179 221 492389827
140 862 763377608
745 988 340373711
305 960 902473747
163 350 142788738
162 833 360535271
742 880 88837160
284 639 61856649
681 821 330008646
580 786 275461388
38 959 769659667
601 783 662825446
429 600 148028454
361 547 942887616
56 632 812193135
778 975 800219276
11 742 867760491
358 693 32962012
275 895 54178451
140 532 623686002
310 664 373435413
451 956 548692499
190 265 230582214
712 899 329701280
169 854 171971926
206 401 876499302
32 91 363108548
173 438 205491124
637 944 425730580
435 493 615651501
349 527 7659071
200 866 832370272
59 306 405686123
600 650 951995925
624 667 996384860
485 851 549085929
606 848 732378921
71 559 443641245
315 793 185671986
441 665 354282922
431 754 627711057
98 625 819245976
86 907 861232463
250 873 579399823
475 621 140581273
365 900 18818862
954 991 811349554
318 503 909717914
13 111 475423723
248 527 237611738
50 442 655164626
200 524 720117602
784 816 710039783
133 877 572656365
435 970 487398421
796 930 155484047
195 353 623454560
205 469 151569930
412 956 901582682
498 610 798704479
64 876 79178715
214 604 913997736
218 604 511472880
61 264 269155877
402 724 542136595
97 774 690783379
183 659 511135900
12 690 918602180
167 994 789722743
472 920 445084012
279 380 279457815
231 628 568335160
308 709 217915562
288 611 480586532
246 858 158965134
399 760 89857293
382 818 226825219
303 879 111760773
64 611 775213088
150 964 333959142
419 446 285796619
734 830 316175785
643 817 792137316
347 998 746586872
843 851 756355329
311 417 1487488
153 831 837796576
307 814 27065996
67 131 969408089
850 952 158011215
506 655 504405651
314 465 425529472
42 231 319759672
36 776 993893420
576 608 853231980
186 453 977580231
174 738 9666042
789 808 171840131
651 766 517380304
130 742 663290340
10 580 160610733
115 135 409821076
261 339 198200344
762 963 31001971
485 701 498264723
925 945 530995954
90 265 234728720
400 501 680877217
347 804 486765220
608 694 3349765
37 905 610897530
405 493 315028655
105 963 95575561
360 974 250634633
190 445 779146377
121 463 353945970
245 550 983604130
294 993 890182669
148 526 547344742
525 533 365227478
213 644 553079681
587 894 642907253
313 572 542425519
507 782 87060566
30 705 49173869
374 450 563814777
362 663 449854195
423 942 108930950
