12 37
1 11 906175434
7 8 741893216
3 4 472374269
9 10 403179917
8 12 766423684
7 10 999629076
6 12 880071784
9 12 910830745
4 9 614062645
1 8 846598019
5 7 83140095
2 6 89940631
5 10 918410665
11 12 987604963
7 12 395437412
7 11 630950108
3 7 45580918
5 8 214016202
8 9 140245052
5 12 740231524
2 7 1142641
4 6 719389622
10 11 944846768
3 8 449752906
1 12 503247671
2 9 573703047
1 2 853030125
2 8 927283539
7 9 854499494
1 5 423405824
3 12 838136740
5 6 504769636
2 10 221250400
1 9 954225481
3 5 633263242
6 11 451563016
2 11 100343887
