1000 174558
523 786 577611019
98 794 199259720
226 938 977795341
158 632 101692985
101 126 36442812
94 465 844187966
63 387 908776263
82 372 110518259
111 156 215164283
387 973 943161376
232 503 416976948
345 784 785462354
852 989 545862671
220 866 386228902
171 492 589694564
265 667 982476007
477 847 5219699
319 550 578388443
370 732 563608028
668 810 348061146
137 940 372292436
29 131 654047903
50 238 786093717
874 904 800171106
647 977 410580118
195 624 377974821
607 656 207381756
363 831 936491854
439 562 857961936
125 536 347809909
613 642 93430897
178 235 823026559
37 896 841233355
152 588 581431531
325 501 526674376
460 609 746459243
94 542 167480326
223 249 243074230
439 518 301369291
62 259 316511900
455 972 501771061
520 612 743135066
567 961 854419381
500 570 298943535
178 558 622137278
560 572 762601775
205 828 450780600
99 232 597628758
9 354 899377210
697 868 753272799
135 485 572442489
240 764 965936854
463 591 700703738
233 727 652434156
237 641 862047375
307 914 468290698
796 927 767354240
850 879 477069863
313 401 643764999
17 186 628488670
230 862 131066625
906 947 63054394
598 674 826920419
193 622 866888276
95 265 527662826
150 710 558583072
348 958 286976918
2 356 826280451
222 868 74915928
455 887 485913767
654 731 545607305
158 792 678290451
211 690 724207006
839 985 891850485
677 859 350389146
156 226 775406402
484 641 415502531
250 539 656340224
334 955 871186072
174 380 999259234
372 463 195389441
223 916 827833109
603 663 71441608
368 929 779273944
500 740 296528456
657 862 578413906
890 945 681635171
25 889 305729311
85 511 285382072
483 771 832057899
169 734 983665685
800 994 320428867
174 756 65905706
294 695 921755880
812 864 673276288
600 988 582708071
382 473 60932520
252 395 341711398
92 431 596425655
290 678 831548991
108 709 476859121
199 286 407982674
617 651 906021571
797 953 608331670
205 943 582135286
215 606 676911153
94 185 873959714
551 992 807325386
194 381 888269408
672 870 633211227
356 453 338313283
68 879 352529227
82 317 777010183
126 946 176401083
435 839 266981131
334 384 515797279
261 810 737609596
207 581 607842065
156 758 846066259
114 593 918939489
163 220 850206336
286 821 383778160
581 917 804572519
674 792 844598461
144 870 947030667
107 832 572978112
552 586 776100488
72 929 642225142
138 170 631956294
436 999 63125821
445 790 516027755
23 999 827229793
700 740 533555985
848 871 406339318
24 636 937820601
437 579 400652903
327 414 262509950
800 938 476046415
274 935 297765773
180 931 684301831
394 974 117966292
378 968 425302399
487 560 245423097
193 306 205313873
15 322 914914701
208 585 572438547
10 311 736061825
231 233 719385836
56 951 234558680
480 831 104514921
102 223 703505565
550 988 316884625
927 979 122553623
766 848 335092022
132 686 62128188
225 228 45390733
339 500 382507874
898 990 974867457
736 928 148697148
508 696 714463043
768 809 591432963
772 982 710175141
559 960 362550771
319 428 60226472
765 969 616190968
212 734 504808915
146 896 462779049
290 374 810653637
133 821 852129141
161 253 609565325
157 299 969441819
147 406 937232441
121 774 751658591
68 315 391076012
785 993 840477434
81 156 952125877
14 20 357239249
415 770 159788124
249 298 115925866
451 903 666716030
689 863 327389083
29 34 725071771
63 804 181378947
264 975 687185902
166 622 789847230
514 680 280981693
159 504 577349076
546 717 759900402
38 833 828281329
242 577 114276075
470 990 886384091
468 843 862004365
28 107 292867103
478 765 588657311
142 436 850246798
530 563 880409428
496 509 242001127
157 866 279769129
150 445 21469397
279 365 807295729
374 691 771895579
556 798 577268781
