18 125
8 10 448744020
12 14 509584149
1 12 31954152
3 14 70491402
16 18 184034083
5 17 280504329
17 18 118945756
11 18 809376248
9 14 173483671
6 9 264701721
10 14 844555583
8 18 961585383
2 7 307789586
1 10 98362918
7 17 744708315
13 16 61691957
3 12 777978983
1 11 744306086
6 8 246665521
2 14 881255952
5 18 159530079
8 13 531062051
4 17 473680881
4 6 773467388
9 15 517251895
5 9 419519417
8 11 10346116
2 5 465835600
4 18 389876256
7 9 39640220
7 18 193958018
5 13 522683576
1 17 214042558
3 5 916493712
2 10 576367676
1 16 293754036
3 7 431371946
1 3 807891823
1 7 634011443
15 17 875975960
12 15 566022640
8 16 71447719
11 14 264198302
9 12 6621578
4 16 878706065
5 6 425980345
14 16 303256041
4 13 39126280
3 16 119488770
10 11 588565435
3 6 548066608
6 7 607006303
1 9 941074860
7 16 463880919
2 6 915102152
5 12 170876085
15 18 194253674
13 17 363771082
2 11 696283319
3 9 37895167
9 10 83449102
10 15 566379366
7 13 920932663
2 18 752621963
4 10 61991644
8 14 786905360
4 14 298459447
7 14 327192184
5 16 181731596
7 8 875198786
4 12 644863450
6 13 120354873
14 17 312055372
5 11 301338378
10 17 987463669
4 15 138908951
12 18 319113789
3 11 598000522
1 14 592611477
4 8 663489196
5 15 218895858
7 11 617009782
11 16 108827511
8 17 74652776
2 4 27972212
6 17 708193433
16 17 123604879
6 14 998788623
6 16 855308096
10 12 146379856
6 15 824310146
9 16 685797432
4 11 540286150
5 8 560034317
10 18 975925291
3 8 121197264
6 12 646017260
13 18 367806165
9 13 251701018
3 13 628813717
13 14 715349898
2 16 450267843
2 8 143247120
9 18 693939868
2 9 166080236
11 13 336635267
1 6 141397124
1 13 909969100
12 13 940794451
5 14 862587095
1 15 361042465
1 4 843069537
15 16 901211764
11 15 215723798
1 2 215841094
10 13 3812201
7 15 920951287
6 10 393911720
2 3 753668740
11 17 344947786
10 16 519325689
12 17 861022091
8 12 938353700
9 11 476483130
2 12 10436746
