18 49
9 18 561788217
6 8 286770572
10 12 262072451
10 17 896794421
10 16 860125704
7 15 873775917
10 14 627321834
8 12 833175284
3 14 269925410
2 5 391577150
12 13 949520838
3 6 187248085
4 16 182923406
1 18 214571710
1 15 570320020
9 10 532067226
5 11 268101210
12 18 453934671
2 16 263651601
1 4 826193383
4 10 237574936
6 14 557843127
7 16 932811458
17 18 372169411
3 11 948816220
5 12 866913889
11 12 672131693
5 16 657210139
2 10 746139455
2 14 594198233
3 8 965171358
14 15 553869119
1 17 787108575
8 10 781283668
4 9 409587235
6 15 790904675
8 13 646455517
6 12 607911205
4 14 822707857
14 18 581929504
6 9 327482077
7 18 743562313
1 9 751174333
9 11 379747568
3 10 754080777
7 9 256014300
15 18 898166083
2 8 92194485
9 14 784819599
