1000 170419
205 673 952758709
185 636 925890698
155 562 606749626
65 173 583732686
21 353 865101476
144 774 636966897
629 661 157119960
158 613 420114882
587 894 405969893
410 941 908537875
403 592 957075144
49 534 869789081
106 391 444516971
201 926 895099671
730 848 186719599
406 555 325358011
212 424 40873002
43 523 747861448
708 797 107696627
611 984 148171636
381 899 275644060
17 416 420918803
189 329 188915775
123 932 331001204
491 654 774419261
97 713 249793930
624 979 929072771
780 835 664877134
15 946 951838735
623 898 758444516
455 960 415827378
738 922 897415420
156 426 33860631
16 356 637507450
129 485 990244867
383 923 662128985
892 999 340973534
158 185 997219276
229 541 277176177
330 824 858477222
586 849 709343216
355 632 989880826
519 978 656790587
400 716 314559494
124 817 178369376
155 840 663093068
890 909 632653668
262 968 749105409
563 842 753098819
764 774 868751275
503 539 182311732
343 803 821426693
5 791 279519792
739 992 173275173
106 595 286342581
759 795 780023520
808 909 128205511
137 410 597926765
588 597 308474167
242 346 56769351
539 886 84131367
175 890 696308312
448 503 58878156
556 722 317741907
165 437 568260469
2 235 45375585
41 528 785921228
187 397 11048447
418 879 651914076
25 415 121517093
306 749 396324691
2 141 508018603
895 947 769863816
637 873 927209448
242 379 251513022
26 510 353257116
712 750 186521642
235 819 275679247
88 544 886933554
251 980 917630329
72 434 826325623
661 978 316088228
135 359 565688853
423 837 931844048
137 812 412045609
678 865 546994390
75 544 548086419
112 573 277773967
543 940 680613884
771 859 540832117
49 988 696210970
413 715 464836235
644 848 379525938
451 501 83337594
25 721 260264414
199 731 967089404
385 430 75105296
371 762 631074173
60 473 857084502
60 603 987377151
261 800 672043359
399 735 772186941
97 423 166664125
61 151 602934547
163 602 430862315
764 803 589255196
169 536 943722642
571 727 361643932
467 967 506022151
412 791 995368352
212 983 353274392
287 729 482570084
173 384 442254088
59 479 430786036
161 853 733298903
363 849 831324949
20 122 657525701
224 536 490411108
392 688 381537561
583 878 582153920
15 940 670169886
462 699 813667813
733 948 997147502
171 852 162730073
283 524 981152626
412 540 958563210
144 812 41129768
106 528 678614584
30 988 124850727
453 979 637431056
275 617 593394400
41 851 128769433
157 825 475303973
335 893 621717843
50 368 929979631
282 818 942565149
106 129 625044059
826 997 963522263
293 808 790346742
74 792 652463943
18 716 112164921
695 852 644841024
322 561 168457046
528 583 950897920
563 612 385167925
3 292 757234906
577 631 581805497
505 733 694680084
850 944 502507590
518 843 189323538
367 775 425204103
76 441 637433779
233 270 375293548
166 463 83217658
684 813 882346354
417 552 118667504
144 671 415362854
262 868 814664393
225 284 200026859
474 657 241732933
925 989 460571642
82 969 560168281
647 776 119712426
847 922 254228238
412 568 896687089
849 939 434100392
121 312 530425130
248 283 67633673
91 756 316885015
938 966 513320023
173 789 222324010
750 803 680644572
500 736 624119807
821 970 828137518
764 965 997001773
438 771 371329167
134 985 173035582
326 588 336248982
496 936 149653755
