18 53
1 12 946020396
4 8 585637975
5 6 362169130
6 8 137876960
3 11 667605556
7 14 207576721
1 2 336371979
5 8 476287170
15 17 657788327
5 12 134548155
1 16 309537082
1 15 352844118
7 15 467310447
7 8 90280163
11 12 996644850
6 15 246015051
4 6 240740404
12 13 675986551
7 10 518831983
13 16 913029106
6 9 341927656
4 16 527797964
7 11 384329331
4 13 549941953
2 6 947404604
9 18 51381659
1 17 971830979
2 8 846827988
16 18 555844648
6 10 923558271
1 14 503414184
8 11 118878055
2 14 564320871
1 11 717245560
1 9 732067439
4 7 743464797
1 4 787157752
10 12 171231850
4 12 118350569
8 12 193945532
15 18 645521822
10 17 228894111
11 13 202234348
3 9 884681519
2 17 570234721
16 17 829972289
2 10 687261136
10 18 137523075
6 16 874050316
11 16 888547809
5 16 794563314
3 13 547737130
1 10 74014636
